symbol,year,date,next_date,gap,abs_gap,gap_atr20,gap_up,day_abs_oc,day_range,rv5,rv20,median20_range,atr20,range20_ratio,same_dir_mfe,t1_distance,t2_distance,t1_hit,t2_hit,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
SPY,2014,2014-12-17,2014-12-18,0.014619219511287751,0.014619219511287751,1.390492872484228,1.0,0.016881630737309195,0.020409206822871635,0.013915979209699803,0.00805113075351556,0.0075723185824165765,0.010513696114938966,2.6952387965111715,0.0401973014883692,0.0037861592912082883,0.005679238936812433,1.0,1.0,346,314887.704656675,0.21301795635274412,0.1579737340682293,0.0152248775780035
QQQ,2014,2014-12-18,2014-12-19,-0.0026858396095623682,0.0026858396095623682,0.20209862495989714,0.0,0.009587428271243148,0.012395881782068706,0.018627843608736285,0.010298736959221426,0.011695605897942316,0.013289747073218955,1.0598751266276503,0.0025070112672422873,0.005847802948971158,0.008771704423456737,0.0,0.0,220,199704.70058178878,0.27245437960339997,0.21364611052647703,0.014309918713187167
IWM,2014,2014-12-19,2014-12-22,0.002523090147294793,0.002523090147294793,0.1510396334051505,1.0,0.002107037478170426,0.011293754319867297,0.015946982084866588,0.01307095394733517,0.014484954280413166,0.01670482171078121,0.779688641139788,0.004278541520868595,0.007242477140206583,0.010863715710309875,0.0,0.0,225,159992.23039429102,0.07681321264772445,0.05261688166606216,0.0180478270262006
IWM,2014,2014-12-22,2014-12-23,0.006098098425499687,0.006098098425499687,0.37536323131858984,1.0,0.004278541520868595,0.0076341951007764955,0.012815336992985774,0.013132711179280929,0.014353505910062455,0.01624585978780623,0.531869715218815,0.0,0.0071767529550312275,0.01076512943254684,0.0,0.0,200,89725.98971451638,0.2090542807885647,0.11758321343582975,0.017048794939324013
QQQ,2014,2014-12-22,2014-12-23,0.0036335556202402586,0.0036335556202402586,0.28047111157217747,1.0,0.004128663455361892,0.0048968039247099275,0.0158255848113591,0.01026319064074013,0.01115128689086,0.012955186720915413,0.43912455778745374,9.529474388059178e-05,0.00557564344543,0.008363465168145,0.0,0.0,190,100217.90759609919,0.22613947040340573,0.10028288038309897,0.016695813541764276
SPY,2014,2014-12-22,2014-12-23,0.00337396705125359,0.00337396705125359,0.26529416284617274,1.0,0.003482472651526569,0.004885100395820738,0.013859868652219389,0.009857796715966476,0.007955961661659194,0.012717833724860128,0.6140175887677624,0.00028821424375014004,0.003977980830829597,0.005966971246244395,0.0,0.0,347,294501.06777787383,0.21998242438884588,0.0817021757234621,0.014757265895644169
IWM,2014,2014-12-24,2014-12-26,0.0031729897014005637,0.0031729897014005637,0.20035307856891826,1.0,0.0010867247830583793,0.006770856617825488,0.006253767512620986,0.012903324877302362,0.014353505910062455,0.015836989998180166,0.47172144981518505,0.0057433198344571945,0.0071767529550312275,0.01076512943254684,0.0,0.0,246,101984.74946553598,0.24528029576973773,0.15795418438648656,0.01570449142960197
QQQ,2014,2014-12-24,2014-12-26,0.002876274339267404,0.002876274339267404,0.222621752561316,1.0,0.00038329775288947765,0.004121145488478693,0.010937700468668073,0.010140117298495545,0.01115128689086,0.012920005822320535,0.36956680684599136,0.006309786536685902,0.00557564344543,0.008363465168145,1.0,0.0,210,141853.17551264452,0.36223761434242224,0.22832390355064694,0.013463651837557739
SPY,2014,2014-12-24,2014-12-26,0.0025989954037093366,0.0025989954037093366,0.2053488799816172,1.0,0.0012018074938242584,0.0029804591118815734,0.010745080352380962,0.009840998706497931,0.007955961661659194,0.012656486872204992,0.37461959202804995,0.002592331387119229,0.003977980830829597,0.005966971246244395,0.0,0.0,384,363645.0809826255,0.2732635739516886,0.19914130266771185,0.013327718613558562
QQQ,2014,2014-12-29,2014-12-30,-0.0028565552461679022,0.0028565552461679022,0.22225253358911004,0.0,0.0007622851133897157,0.003525850371393159,0.003899056511373374,0.010098710923612954,0.01115128689086,0.012852745478478847,0.31618327157227694,0.005183345305677767,0.00557564344543,0.008363465168145,0.0,0.0,176,118493.42004532048,0.29446949552562457,0.15125024467630693,0.015560565078541703
IWM,2014,2014-12-30,2014-12-31,0.00382255881557092,0.00382255881557092,0.2527378117536647,1.0,0.003725511832319839,0.00803047614331488,0.004779572826091184,0.01187884812630329,0.011701936423007778,0.015124602009677296,0.6862519033623998,0.005049673799181864,0.005850968211503889,0.008776452317255833,0.0,0.0,195,91660.1872069141,0.21377311113615366,0.10857318712868062,0.013781465225144512
IWM,2014,2014-12-31,2015-01-02,0.0037618871251450248,0.0037618871251450248,0.2486189852880515,1.0,0.009768214200046033,0.015480154795863807,0.005711042791875585,0.011793242499056163,0.011701936423007778,0.015131133773981415,1.322871210052678,0.004080934996376628,0.005850968211503889,0.008776452317255833,0.0,0.0,233,64454.556385557764,0.24787348114366284,0.1000853842265286,0.016385925825517875
QQQ,2014,2014-12-31,2015-01-02,0.004939488002232206,0.004939488002232206,0.3791794273890954,1.0,0.011961722488038284,0.017320623808500298,0.006782168855776544,0.010079755078610739,0.01115128689086,0.01302678269294274,1.5532399065705063,0.004240505040025377,0.00557564344543,0.008363465168145,0.0,0.0,195,106859.49821647406,0.14188005992971134,0.047944230009500065,0.017834578184779244
SPY,2014,2014-12-31,2015-01-02,0.00408685231156114,0.00408685231156114,0.3180628961432521,1.0,0.011779470851121077,0.013462199999075625,0.005405911740691229,0.009939499198237164,0.00944266985854045,0.012849195429951898,1.4256772926249985,0.0024227153220774955,0.004721334929270225,0.007082002393905338,0.0,0.0,391,229372.31889947754,0.25551633843911864,0.10699065349086362,0.016453275450201848
IWM,2015,2015-01-02,2015-01-05,-0.005885789510182371,0.005885789510182371,0.3792320674439179,0.0,0.009494456504921422,0.02223701320672533,0.006211804532970427,0.011736567420527352,0.011701936423007778,0.015520284320504571,1.9002849103678259,0.01232984356638367,0.005850968211503889,0.008776452317255833,1.0,1.0,190,56953.034693494854,0.12710151352439839,0.016404118924076037,0.018757155867768348
QQQ,2015,2015-01-02,2015-01-05,-0.004371522896483904,0.004371522896483904,0.3239554466352903,0.0,0.007902849633210418,0.016962167218589428,0.006616535433843227,0.010069130625066878,0.012666155234207362,0.013494210212817853,1.3391725353862605,0.013347819678346307,0.006333077617103681,0.009499616425655522,1.0,1.0,170,99671.73361067833,0.09668816624719434,0.011316742534928925,0.019378377176005723
SPY,2015,2015-01-02,2015-01-05,-0.006133449602096386,0.006133449602096386,0.4628991285464428,0.0,0.004603218260270325,0.013082721887541292,0.005348113087783415,0.00989040555931204,0.011358604020876595,0.013250078092296549,1.1517895917047418,0.01400542329251242,0.005679302010438298,0.008518953015657447,1.0,1.0,315,204075.64052134755,0.21354798447973702,0.024570329221691646,0.017098243533163186
IWM,2015,2015-01-06,2015-01-07,0.006504206190958373,0.006504206190958373,0.3852679228060758,1.0,0.019639560738366035,0.028991633676984728,0.005366447133750211,0.012583049535849974,0.015527692804752743,0.016882293609043225,1.8670921714854456,0.006031402656917262,0.007763846402376371,0.011645769603564556,0.0,0.0,184,72590.6560800368,0.1528819908281736,0.02486834340405606,0.020815038749311454
QQQ,2015,2015-01-06,2015-01-07,0.006595419847328143,0.006595419847328143,0.44701498208899526,1.0,0.014865151693360557,0.02096866720834015,0.004815785565321896,0.010808092330946192,0.014085218687958506,0.014754359723037371,1.488700152470215,0.008636901500982841,0.007042609343979253,0.01056391401596888,1.0,0.0,164,84903.29256315558,0.2818627866030125,0.029562725967890103,0.017734890046900577
SPY,2015,2015-01-06,2015-01-07,0.008007160374739142,0.008007160374739142,0.5484069085326286,1.0,0.011232564970096282,0.01910040417783825,0.0064689146321789525,0.010759516671385378,0.013122567837335867,0.014600764961484321,1.455538612152909,0.00645419056486829,0.006561283918667934,0.0098419258780019,0.0,0.0,285,233917.752866557,0.30560283310421604,0.05124620159389455,0.015946979194826537
IWM,2015,2015-01-07,2015-01-08,0.00796710595760075,0.00796710595760075,0.4846046374944834,1.0,0.005772926179854476,0.01102876793229862,0.01137407397320145,0.012607725961434285,0.013795136661006032,0.01644042450520595,0.7994678271997873,0.010113843064539552,0.006897568330503016,0.010346352495754524,1.0,0.0,236,89507.76826604933,0.1599384118219944,0.052836805372240184,0.01754846330381182
QQQ,2015,2015-01-07,2015-01-08,0.008484615283869124,0.008484615283869124,0.5728257927219134,1.0,0.006254315818749578,0.011019562924249196,0.011330518195793128,0.011276644528383565,0.013465630466592327,0.014811859716638325,0.8183473437495762,0.012521999256615457,0.006732815233296163,0.010099222849944245,1.0,1.0,201,109049.59122108028,0.12522029074181545,0.026811139123111373,0.017975700157348142
SPY,2015,2015-01-07,2015-01-08,0.00840293099084155,0.00840293099084155,0.5677666202298448,1.0,0.004418624752949851,0.009135122404019133,0.011609252330848106,0.011160331499599283,0.013122567837335867,0.01479997360084299,0.6961383257648861,0.010538744243735465,0.006561283918667934,0.0098419258780019,1.0,1.0,376,272000.8218193586,0.1563485160700112,0.05058797249977226,0.015743406152767904
QQQ,2015,2015-01-08,2015-01-09,0.003097770429531188,0.003097770429531188,0.20774018064484814,1.0,0.010565464861645335,0.013598115564949866,0.015299461576079676,0.012157924304904989,0.013267272125647942,0.014911753806679917,1.024936809629641,0.000289507609551487,0.006633636062823971,0.009950454094235957,0.0,0.0,192,124196.74992796342,0.1930849024016998,0.052365737813334604,0.016235138923468728
IWM,2015,2015-01-12,2015-01-13,0.007765796469917374,0.007765796469917374,0.5091102641351518,1.0,0.004417983488097077,0.015123184583255494,0.014506115168732665,0.01182970727130816,0.012004411134162654,0.015253663139378024,1.2598022855296336,0.011008578982745654,0.006002205567081327,0.009003308350621991,1.0,1.0,186,85514.03785058802,0.18180272502428443,0.17442703083533884,0.015904425305875616
QQQ,2015,2015-01-12,2015-01-13,0.009748870842130275,0.009748870842130275,0.6608226356114064,1.0,0.012351649940048892,0.015950198351644154,0.014695401163467034,0.01187728112461333,0.013267272125647942,0.014752628491774384,1.2022213911486483,0.010532492894596235,0.006633636062823971,0.009950454094235957,1.0,1.0,161,103004.21224941226,0.21162828412547025,0.20007305949582,0.01514414292870261
SPY,2015,2015-01-12,2015-01-13,0.007253892252540695,0.007253892252540695,0.4882208424267993,1.0,0.008610193895081109,0.013110943136620541,0.013034422978716192,0.011565610475811706,0.013096832512080917,0.014857809462791005,1.001077407420963,0.006662750553030117,0.006548416256040458,0.009822624384060688,1.0,0.0,300,252807.4610883457,0.14829403351399692,0.13075691894682323,0.015404011238241727
IWM,2015,2015-01-13,2015-01-14,-0.01100019888342929,0.01100019888342929,0.6822902098431296,0.0,0.0069438540117992,0.030231177962012863,0.011006054061197255,0.011448440939992456,0.012388198814681478,0.016122463322401224,2.4403206966766913,0.003721335299170736,0.006194099407340739,0.009291149111011109,0.0,0.0,188,92428.67023027134,0.19822344694559516,0.1898104986805582,0.015523132233075212
QQQ,2015,2015-01-13,2015-01-14,-0.010047248589384883,0.010047248589384883,0.646138008740002,0.0,0.009947379201812323,0.028476748315473005,0.012661716832653224,0.011648528887232898,0.01397049524633878,0.015549694420511597,2.038349236254588,0.004296995168253437,0.00698524762316939,0.010477871434754085,0.0,0.0,170,115133.8641092683,0.21818782834474765,0.20354138233430538,0.015400684964560797
SPY,2015,2015-01-13,2015-01-14,-0.012024979773119115,0.012024979773119115,0.787686655202326,0.0,0.00999408845253813,0.024348429059337345,0.012010372963101324,0.010973001954456763,0.013096832512080917,0.015266197153016853,1.8591082261209047,0.00543882022677411,0.006548416256040458,0.009822624384060688,0.0,0.0,304,260355.89083373803,0.15845784965516535,0.13966112661709307,0.014881090581412902
IWM,2015,2015-01-14,2015-01-15,0.003681509365930813,0.003681509365930813,0.23402539891823798,1.0,0.007070181678652254,0.01336433331177877,0.010092879665531273,0.011210828143681364,0.012388198814681478,0.015731238502095367,1.0787955143196812,0.0012794838538705555,0.006194099407340739,0.009291149111011109,0.0,0.0,234,99362.93240447895,0.2134831993251551,0.20145909371273846,0.013895365363107107
QQQ,2015,2015-01-14,2015-01-15,0.004655321166453952,0.004655321166453952,0.3070139564920715,1.0,0.004577105318135821,0.01402988718516791,0.011685297632718243,0.011483521374555512,0.013814001375058888,0.015163223260745064,1.0156280431894849,0.0015774034529572045,0.006907000687529444,0.010360501031294166,0.0,0.0,203,117741.2915269381,0.18252812798336632,0.1683872377207917,0.013530964663434064
SPY,2015,2015-01-14,2015-01-15,0.0038335371408997343,0.0038335371408997343,0.2521845385764013,1.0,0.006060639874071683,0.012672170581726351,0.010899096056317947,0.010945718588815137,0.012877446234633822,0.01520131710905161,0.9840592886844767,0.0018845886763940722,0.006438723117316911,0.009658084675975367,0.0,0.0,346,264573.1051427543,0.33600555142517424,0.31216943360332167,0.013100225876020964
IWM,2015,2015-01-15,2015-01-16,-0.003657564767465926,0.003657564767465926,0.22923532628289248,0.0,0.020472587709236434,0.024737642356408362,0.006822818976387587,0.011929617235627259,0.012388198814681478,0.015955502263871123,1.9968715974344338,0.0018389379989420807,0.006194099407340739,0.009291149111011109,0.0,0.0,227,104367.17774446169,0.28348915593199947,0.26171487467887933,0.01338423818541559
QQQ,2015,2015-01-16,2015-01-20,0.006050392900198265,0.006050392900198265,0.4126894243773144,1.0,0.013062732070021399,0.015976651844083443,0.009802909184169411,0.010811122779844463,0.013814001375058888,0.014660886717238728,1.1565549626286566,0.004436527130910584,0.006907000687529444,0.010360501031294166,0.0,0.0,190,90411.04565664963,0.09748806206797754,0.08781676549089557,0.015027134937530768
SPY,2015,2015-01-16,2015-01-20,0.0038188215792553937,0.0038188215792553937,0.2625519886913554,1.0,0.014388491970001915,0.016451195865441696,0.00907213789454285,0.010479812615858255,0.012877446234633822,0.014545011059674862,1.2775200583789892,0.0015810639025137796,0.006438723117316911,0.009658084675975367,0.0,0.0,350,185948.23356438836,0.14919152612125078,0.12822301125013183,0.013920656576063761
IWM,2015,2015-01-20,2015-01-21,-0.0035280615777031343,0.0035280615777031343,0.2262678604687897,0.0,0.005477102250798782,0.016431306752396208,0.011948772450646176,0.00974092870897821,0.013121013599482338,0.015592411447182878,1.2522894384504313,0.004423645868509851,0.006560506799741169,0.009840760199611753,0.0,0.0,192,25740.66332892397,0.14022915518575582,0.08169452232883076,0.01846595307037101
QQQ,2015,2015-01-20,2015-01-21,-0.0029522047200288837,0.0029522047200288837,0.20730074479205005,0.0,0.0018732371175647078,0.015675799399652475,0.009994182665402095,0.009396672402642301,0.014186381056447803,0.014241167936904105,1.1049893089208767,0.0035657746990502837,0.007093190528223901,0.010639785792335852,0.0,0.0,160,23451.153236169153,0.15240423028597025,0.10432465123639133,0.016517449162525122
SPY,2015,2015-01-20,2015-01-21,-0.002771441974462885,0.002771441974462885,0.22337459392129172,0.0,0.0016798238544637467,0.012598829687030466,0.008707466834570283,0.008750239132179746,0.012635500134378409,0.01240714946946666,0.9970978238330139,0.0027868893788685067,0.006317750067189204,0.009476625100783807,0.0,0.0,308,83162.28850564279,0.17717248976885336,0.11756275255613013,0.01701492399696022
IWM,2015,2015-01-21,2015-01-22,0.006215480347590674,0.006215480347590674,0.39624585221745245,1.0,0.0003453651561211579,0.013212424343486665,0.011883166633937953,0.009721217678740042,0.013288378827632718,0.015685919014187515,0.994284142171797,0.01441318068260311,0.006644189413816359,0.009966284120724539,1.0,1.0,230,63477.696180787476,0.12922740654088274,0.04720778057376338,0.01961943065387029
QQQ,2015,2015-01-21,2015-01-22,0.003916208422451328,0.003916208422451328,0.2688977072026333,1.0,0.008093167166344895,0.016383770895275415,0.010220664866430135,0.009496194677621897,0.015009337163690085,0.01456393385868549,1.091571913975675,0.015603651841579191,0.0075046685818450426,0.011257002872767563,1.0,1.0,198,51934.58153451008,0.15996697477926047,0.07268022211584155,0.0181219689288404
SPY,2015,2015-01-21,2015-01-22,0.0044810107046699965,0.0044810107046699965,0.3538296682868672,1.0,0.00784120015411749,0.013498765363290944,0.00890481334169773,0.008857865389275325,0.012877446234633822,0.012664315930220469,1.0482486292185857,0.01112794231356573,0.006438723117316911,0.009658084675975367,1.0,1.0,394,167934.6860801651,0.15573668424421594,0.06954377931912582,0.017939912449813016
IWM,2015,2015-01-26,2015-01-27,-0.01173907010566444,0.01173907010566444,0.6764281917691554,0.0,0.011706862190077771,0.018663021712773224,0.010487347776331995,0.010970555679448367,0.01530166968955965,0.01735449564123228,1.2196722378282046,0.0020404510981573143,0.007650834844779825,0.011476252267169737,0.0,0.0,182,53814.999438450846,0.10535590843092846,0.038824749047650216,0.019682868116584876
QQQ,2015,2015-01-26,2015-01-27,-0.015748025727484793,0.015748025727484793,1.006514264695842,0.0,0.0,0.006913781687372407,0.007499982695209134,0.010420140218712515,0.015703200026052425,0.01564610287191874,0.44027852131425976,0.013847690870512519,0.007851600013026212,0.011777400019539318,1.0,1.0,156,60428.60912869639,0.14964030310494067,0.07590443235365534,0.017826458363933137
SPY,2015,2015-01-26,2015-01-27,-0.012071042902783935,0.012071042902783935,0.8767316981186353,0.0,0.003614821992601991,0.008353238234554214,0.007334851899783923,0.009547608623184836,0.013096832512080917,0.013768229127208468,0.6378059906354405,0.006096935134567216,0.006548416256040458,0.009822624384060688,0.0,0.0,276,187341.93335760385,0.20872573994593333,0.1238417449375686,0.017041707002853998
IWM,2015,2015-01-27,2015-01-28,0.00412838363544088,0.00412838363544088,0.2346293475956157,1.0,0.007042269020502534,0.013829944382969969,0.01060879158123835,0.010899833965136845,0.01530166968955965,0.01759534209060735,0.903819299694213,0.0022654526126451024,0.007650834844779825,0.011476252267169737,0.0,0.0,178,67244.30974578703,0.11805164572035902,0.05520713539173458,0.020940031386973305
QQQ,2015,2015-01-27,2015-01-28,0.01606858452472415,0.01606858452472415,0.9653429978216139,1.0,0.010341439596036617,0.014243893507050305,0.016176174175647408,0.01176226434417974,0.015703200026052425,0.016645466493240644,0.9070694815973143,0.0010672417840036363,0.007851600013026212,0.011777400019539318,0.0,0.0,149,61811.2946470482,0.13929899294335216,0.06957572800422741,0.018980834815713714
SPY,2015,2015-01-27,2015-01-28,0.007053332529526113,0.007053332529526113,0.48943341116025624,1.0,0.0011331513334770227,0.011725819627086234,0.010648828080280837,0.00990770393455139,0.013096832512080917,0.014411219930419963,0.8953172163017264,0.0005877215960408133,0.006548416256040458,0.009822624384060688,0.0,0.0,270,188827.53297559393,0.1808286562891839,0.09140836133511349,0.01580383573205282
IWM,2015,2015-01-28,2015-01-29,0.002827956078121252,0.002827956078121252,0.1523234195313763,1.0,0.02089274926492335,0.026262772658191026,0.014173350906306515,0.011403881562651152,0.015859835980484266,0.01856547132950056,1.655929650880861,0.011109238498126617,0.007929917990242133,0.0118948769853632,1.0,0.0,236,78629.55889580293,0.10290329864988003,0.049081090603644024,0.02003293178396922
IWM,2015,2015-01-29,2015-01-30,-0.006931527249965153,0.006931527249965153,0.36252123264363034,0.0,0.010938356224668766,0.019056600759744805,0.01215003761718829,0.011870329595683553,0.01633541195875047,0.01912033455093942,1.166582196265743,0.01626301823207532,0.008167705979375234,0.012251558969062852,1.0,1.0,222,81908.36263640929,0.1453556769463845,0.09066523391783374,0.01869026141934819
SPY,2015,2015-01-29,2015-01-30,-0.007030041736363901,0.007030041736363901,0.44195125636976135,0.0,0.008034736855571767,0.018065726558364144,0.00974861246032577,0.010476970569862729,0.013480482681183285,0.015906826001829875,1.3401394434919727,0.0072314689202850335,0.006740241340591643,0.010110362010887464,1.0,0.0,371,223738.86980451923,0.21796582468498613,0.1334866207434131,0.014550974784016518
IWM,2015,2015-01-30,2015-02-02,0.003630127998427879,0.003630127998427879,0.18630815204221493,1.0,0.015151569269906351,0.020088530327848998,0.015748405542796027,0.012745358163048112,0.017547164232584716,0.01948453655213831,1.1448305869586048,0.0062004269228264075,0.008773582116292358,0.013160373174438536,0.0,0.0,182,60447.53131591932,0.12708498890852388,0.034814303031124406,0.02155253852493384
SPY,2015,2015-01-30,2015-02-02,0.003008303397825207,0.003008303397825207,0.18819583929270353,1.0,0.005584136885262603,0.015156769083718005,0.010507872108141194,0.010607591263259022,0.01379881036614634,0.015984962309110097,1.0984112892009334,0.009897504110643718,0.00689940518307317,0.010349107774609755,1.0,0.0,289,143741.5629025629,0.22433287609227012,0.04261425537109293,0.018404507038367855
IWM,2015,2015-02-02,2015-02-03,0.004881806135624833,0.004881806135624833,0.2512303088810579,1.0,0.005511534399849749,0.021184972668673707,0.01564324366442979,0.012923576205648095,0.017547164232584716,0.019431597076673055,1.207316030548894,0.01423334307409263,0.008773582116292358,0.013160373174438536,1.0,1.0,189,67830.6048429207,0.09730398428493377,0.02027497168320847,0.02072135919828418
QQQ,2015,2015-02-02,2015-02-03,0.003628114385253678,0.003628114385253678,0.19647424948146697,1.0,0.0064146996361713615,0.02289548655779464,0.014515160158179647,0.012090776031475743,0.01593189042345288,0.0184661063463989,1.4370853645899326,0.00664387215743556,0.00796594521172644,0.01194891781758966,0.0,0.0,160,55574.369810856515,0.16979646009336682,0.05062667871069297,0.017350101469555703
SPY,2015,2015-02-02,2015-02-03,0.0053486620485756475,0.0053486620485756475,0.3266652313188845,1.0,0.009347638533670377,0.020844779331827514,0.013017752007853387,0.011050316886468913,0.014445198465604842,0.01637352719473957,1.4430247795806046,0.00911333055919017,0.007222599232802421,0.010833898849203633,1.0,0.0,300,168376.13839739648,0.14445149244898764,0.05541707679086712,0.016865691116744217
IWM,2015,2015-02-03,2015-02-04,-0.003618008503966541,0.003618008503966541,0.18562323603712683,0.0,0.01295488467864403,0.014744765447329087,0.01844493535974112,0.013216281081048843,0.017547164232584716,0.019491140124520277,0.8402933517854906,0.0027095656135367463,0.008773582116292358,0.013160373174438536,0.0,0.0,190,70946.27481763554,0.09231517298569486,0.033355726603441584,0.021142473819376107
QQQ,2015,2015-02-03,2015-02-04,-0.004079236331390512,0.004079236331390512,0.22347445634618424,0.0,0.0059599474298555055,0.013190019484586871,0.008683493842165728,0.011797896836880253,0.01593189042345288,0.018253702897799505,0.8279004646661529,0.002248102457454104,0.00796594521172644,0.01194891781758966,0.0,0.0,168,67646.40571351192,0.19055106833531,0.07584908212396674,0.016942548080476433
SPY,2015,2015-02-03,2015-02-04,-0.00449130143230303,0.00449130143230303,0.2788584097971766,0.0,0.009064021368919262,0.01133006429437346,0.013671802532079353,0.010766486524824552,0.01379881036614634,0.016106028272805935,0.8210899341127522,0.0020146610642044482,0.00689940518307317,0.010349107774609755,0.0,0.0,311,190394.72941738373,0.24782090754669936,0.12819987256518794,0.01717915931976937
IWM,2015,2015-02-04,2015-02-05,0.0030402243883405067,0.0030402243883405067,0.16417941618612908,1.0,8.439880924238086e-05,0.009626747232524388,0.016166095992522545,0.012574508951692386,0.015777245667825852,0.018517695207868355,0.6101665293934021,0.01246108780638755,0.007888622833912926,0.01183293425086939,1.0,1.0,229,76370.39606420879,0.18264915169277995,0.07006833286805275,0.020146138122991812
QQQ,2015,2015-02-04,2015-02-05,0.0025274083784796453,0.0025274083784796453,0.14194220786866718,1.0,0.0032182741184734187,0.012092895280794677,0.007856385007919601,0.011326054549596625,0.01582209157385699,0.01780589731856323,0.7643044678603615,0.006787594262381402,0.007911045786928495,0.011866568680392743,0.0,0.0,202,75605.59617045711,0.19892082058442134,0.08444237117461245,0.016435607621783466
SPY,2015,2015-02-04,2015-02-05,0.003920430566152877,0.003920430566152877,0.25121765572349297,1.0,0.0006865407557157255,0.009170313813102729,0.011650070333008274,0.010556623476359155,0.013304854249955742,0.015605712722946377,0.6892457174518265,0.00702920256329187,0.006652427124977871,0.009978640687466806,1.0,0.0,386,203990.9826373129,0.2486983452745773,0.130595043148875,0.016052127897028222
IWM,2015,2015-02-06,2015-02-09,-0.003422051924459213,0.003422051924459213,0.18627828102476698,0.0,0.0024146621083416253,0.012239810486091537,0.009198082296903637,0.012067181781050007,0.015777245667825852,0.01837064367157343,0.7757888001358741,0.0057277653148912755,0.007888622833912926,0.01183293425086939,0.0,0.0,180,62408.27735664107,0.1784161338443072,0.017709208893059384,0.019562807773826834
QQQ,2015,2015-02-06,2015-02-09,-0.0038785407460205645,0.0038785407460205645,0.22639359159747174,0.0,0.007602010483516608,0.013568091392982689,0.007078737286721023,0.010407689232082795,0.01582209157385699,0.017131848647538653,0.8575409470768953,0.0017552442693242742,0.007911045786928495,0.011866568680392743,0.0,0.0,163,59314.46634909125,0.17587140234596652,0.029754859131534184,0.017828815614126334
SPY,2015,2015-02-06,2015-02-09,-0.003794691158921948,0.003794691158921948,0.25230340742303414,0.0,0.004889593913504187,0.011231638999030517,0.008690729325337918,0.009682060757236705,0.013304854249955742,0.015040189895491319,0.8441760268864185,0.0030861412985996317,0.006652427124977871,0.009978640687466806,0.0,0.0,300,158370.86474408858,0.17064096788649952,0.04222391739217581,0.018714830610962144
IWM,2015,2015-02-09,2015-02-10,0.005636868294673025,0.005636868294673025,0.3071493289315239,1.0,0.004522620675262767,0.012562813909804583,0.011175337496125069,0.011998804116500924,0.015777245667825852,0.018352207749507122,0.7962615385664952,0.002593470775199558,0.007888622833912926,0.01183293425086939,0.0,0.0,183,75223.37369928817,0.09870188011800984,0.020841400696345172,0.020257777944952742
QQQ,2015,2015-02-09,2015-02-10,0.005544743948472819,0.005544743948472819,0.3319877630584977,1.0,0.0006813948460704378,0.0072033275536692205,0.007104462811040717,0.010322742676279854,0.01579469094745704,0.016701651583151306,0.45606005066081795,0.011318546366044346,0.00789734547372852,0.01184601821059278,1.0,0.0,155,66586.09522153065,0.1921330336214258,0.04900165735673738,0.01593155462901672
SPY,2015,2015-02-09,2015-02-10,0.0061085860830421,0.0061085860830421,0.4155950260520166,1.0,0.0006836909055398799,0.007325291637949786,0.008898395440000064,0.00956028110987698,0.012891556859173446,0.0146984099907816,0.5682239715474873,0.006022878399875697,0.006445778429586723,0.009668667644380085,0.0,0.0,309,184668.59496071545,0.20910919417343915,0.04307629802936575,0.016712929101361955
IWM,2015,2015-02-11,2015-02-12,0.0059439659439659565,0.0059439659439659565,0.34347354688020826,1.0,0.0006701365487105093,0.010052751282830539,0.008033279428786143,0.012040933080319838,0.014650881349696934,0.01730545481000028,0.686153347562158,0.006324854224980303,0.007325440674848467,0.0109881610122727,0.0,0.0,228,83345.28469338368,0.31675608291082324,0.07553342995996334,0.01664256636076539
QQQ,2015,2015-02-11,2015-02-12,0.006489791115650734,0.006489791115650734,0.41477804217466896,1.0,0.0024875827074350987,0.006697253833949712,0.008780298594452552,0.010558716365555911,0.014136890346109108,0.015646419182715053,0.4737430700799766,0.0054997329422514785,0.007068445173054554,0.010602667759581831,0.0,0.0,197,75555.02863316407,0.2142050337318942,0.07185158705676199,0.015776231475048984
SPY,2015,2015-02-11,2015-02-12,0.0046392825972372265,0.0046392825972372265,0.33578638936264166,1.0,0.001548773362781919,0.007840835934377975,0.007136679903552806,0.009600532486999786,0.012225202641109045,0.013816172257735279,0.6413665412802246,0.0052912891757428415,0.006112601320554523,0.009168901980831784,0.0,0.0,351,216631.0026125271,0.21547315035500256,0.10093800503174209,0.01616725215761868
QQQ,2015,2015-02-12,2015-02-13,0.0028302174694132542,0.0028302174694132542,0.18220045860080258,1.0,0.005120433531341284,0.007016858241927336,0.009287935382472527,0.010643901408867671,0.013905992450016497,0.015533536474868057,0.5045924098656484,0.005926596757586333,0.0069529962250082485,0.010429494337512373,0.0,0.0,192,71772.79198858739,0.3082420791995874,0.09155006039913598,0.014813979824942144
IWM,2015,2015-02-17,2015-02-18,-0.0028710203674976453,0.0028710203674976453,0.18507804225331423,0.0,0.002054907056343147,0.006575664953826048,0.0046994867867016414,0.01096129141840906,0.013861177346468589,0.015512485071395516,0.4743944031205495,0.0035499076605787216,0.006930588673234294,0.01039588300985144,0.0,0.0,170,75963.899986053,0.2812490909867615,0.26228258173651103,0.012278890706323924
