date,next_date,gap,abs_gap,gap_sign,gap_followthrough,gap_direction_success,mfe_from_open,mae_from_open,excursion_efficiency,gap_fill,gap_retention_close,day_abs_oc,day_range,rv5,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance,monthly_opex_week,quarterly_opex_week
2026-02-27,2026-03-02,-0.013881330140115833,0.013881330140115833,-1.0,-0.015412686988073965,0.0,0.0014548656857056308,0.018468419712666106,0.07302338226929841,1.0,-0.001317408251530594,0.0071478286148791,0.0100617244125,0.0125301466863391,0.217789575521643,0.1277758867459591,0.0181622382513729,False,False
2026-03-02,2026-03-03,-0.019339257751747496,0.019339257751747496,-1.0,-0.008803849964857724,0.0,0.007535475711643702,0.012794936803697698,0.37065040888655876,0.0,0.010705667710567912,0.0154126869880739,0.0196446394760759,0.0106945011940878,0.1903753570998231,0.1206012566664653,0.0178481530359295,False,False
2026-03-03,2026-03-04,0.004288633234807326,0.004288633234807326,1.0,0.010907751503577812,1.0,0.014433315886345888,0.001209718571516527,0.9226672692708604,0.0,0.015243164084000504,0.0088038499648577,0.0198819686584702,0.0107418959384722,0.2272941628082808,0.1333963253819683,0.0173203376659102,False,False
2026-03-04,2026-03-05,-0.005485019379349199,0.005485019379349199,-1.0,-0.00248592141879711,0.0,0.008534544158822266,0.008824473388411747,0.4916490311505078,1.0,0.00301273328770979,0.0109077515035778,0.0157086537760111,0.011031649065865,0.1593489383824428,0.0937309220278261,0.0179904952525309,False,False
2026-03-05,2026-03-06,-0.014123558432662109,0.014123558432662109,-1.0,0.0009328472970152601,1.0,0.0033091778988127984,0.009478440246784015,0.2587798494712054,0.0,0.01504323060636914,0.0024859214187971,0.0171919770773638,0.0095916168247065,0.1980203427134669,0.1262056326161377,0.0164963652417262,False,False
2026-03-06,2026-03-09,-0.009203867496873741,0.009203867496873741,-1.0,-0.02276901156384281,0.0,0.004904136937235348,0.02531013169452656,0.16231195257461936,1.0,-0.013355581101500702,0.0009328472970152,0.0125962510854386,0.0117718214011643,0.1785582840688678,0.071915436549375,0.0188582042437513,False,False
2026-03-11,2026-03-12,-0.00811267695037754,0.00811267695037754,-1.0,0.00912469293067164,1.0,0.009563725130895095,0.0022894765088166125,0.8068474173976596,0.0,0.017163344195031294,0.0020691513923422,0.0121755979089155,0.0101134385589711,0.2342426436237008,0.1211394177023062,0.0168000190391973,False,False
2026-03-12,2026-03-13,0.004135503236009752,0.004135503236009752,1.0,-0.010021192805681589,0.0,0.006452895875178166,0.01208291519319804,0.3481312930615374,1.0,-0.005927132244948341,0.0091246929306716,0.0116671770590011,0.012523229624213,0.3321424597839744,0.1833199201162978,0.0162618039594174,False,False
2026-03-13,2026-03-16,0.01064476122764435,0.01064476122764435,1.0,0.0005666736682889972,1.0,0.006366254689857742,0.0015522903949523048,0.8039677266054813,0.0,0.011217467001826131,0.0100211928056815,0.0184676155801006,0.0110532303856585,0.0959711541962378,0.080098909873005,0.0191256427174085,False,False
2026-03-16,2026-03-17,0.004597104738962354,0.004597104738962354,1.0,0.00028182993339509466,1.0,0.004576068074730211,0.002110122686881377,0.6844058504886615,0.0,0.0048802302740798,0.0005666736682889,0.0080004046257273,0.0103297759041962,0.290086007774445,0.2572238357480287,0.0141553021881113,True,True
2026-03-17,2026-03-18,-0.0030167034055191833,0.0030167034055191833,-1.0,0.010956068974222966,1.0,0.011655665877686738,0.0027764101435927557,0.8076222617245742,0.0,0.013939721169156427,0.000281829933395,0.0067124642128307,0.0108308045624349,0.1896480897551222,0.1660322037812699,0.0133612776155664,True,True
2026-03-18,2026-03-19,-0.009060370528218287,0.009060370528218287,-1.0,-0.005954113937811645,0.0,0.004139116653683272,0.010669840924065976,0.2795008785697635,1.0,0.0031602030688504534,0.0109560689742229,0.0142546545237753,0.0121041460490302,0.1472684294614307,0.1210155012881579,0.0150588453590604,True,True
2026-03-19,2026-03-20,-0.00330515312822921,0.00330515312822921,-1.0,0.015226880582639657,1.0,0.021640716297497198,0.00018608153489796386,0.9914746296581451,0.0,0.01848170653887793,0.0059541139378116,0.0146578758535328,0.0097401054411688,0.1743073949093501,0.1493833488317164,0.0133553325131151,True,True
2026-03-20,2026-03-23,0.014534621874276121,0.014534621874276121,1.0,-0.004267458253575218,0.0,0.0077220033322722426,0.007782096708990993,0.4980620166098382,0.0,0.010205137728620972,0.0152268805826396,0.0212977715200843,0.0124458795071942,0.100107643067133,0.0513297237444882,0.0223285656768124,True,True
2026-03-23,2026-03-24,-0.00542517422007871,0.00542517422007871,-1.0,0.0014192936052885852,1.0,0.004949057307683802,0.005335057762713591,0.4812331711388137,0.0,0.006836767910289088,0.0042674582535752,0.0156684794616373,0.0121430876669186,0.2010646921464243,0.124004333164772,0.0185527930020971,False,False
2026-03-24,2026-03-25,0.00883597786270962,0.00883597786270962,1.0,-0.0022405664042467466,0.0,0.0037851451493762234,0.0058905089597740545,0.3912030242789071,0.0,0.006575613863315066,0.0014192936052885,0.010204081632653,0.0110591995811396,0.1267588725518705,0.096113892224087,0.0188959985853469,False,False
2026-03-25,2026-03-26,-0.008880323352794761,0.008880323352794761,-1.0,0.015121863933710733,1.0,0.015991460208362396,0.0034844307963337595,0.821090044327442,0.0,0.023867900245077234,0.0022405664042467,0.009726348275196,0.0113832881346939,0.2708173680893095,0.1968072134383055,0.0173982089099752,False,False
2026-03-26,2026-03-27,-0.005193503865290605,0.005193503865290605,-1.0,0.014418073446418878,1.0,0.016453852794599655,0.0003679367452471549,0.9781273719793248,0.0,0.019536696991535485,0.0151218639337107,0.0190534722661349,0.0149612013736121,0.3011400980044899,0.2794439185634251,0.0156974835960322,False,False
2026-03-27,2026-03-30,0.008532097918796389,0.008532097918796389,1.0,-0.016038590552405863,0.0,0.0011808363079248707,0.021202357477521083,0.052755487855923246,1.0,-0.00764333545868201,0.0144180734464188,0.0164694619441068,0.0151786164451159,0.1852341924362571,0.13716973362578,0.0226282812444143,False,False
2026-03-30,2026-03-31,0.010765115023078975,0.010765115023078975,1.0,0.02284289133310269,1.0,0.025430252494043737,0.0001417132833052559,0.9944582561802588,0.0,0.03385391270884219,0.0160385905524058,0.0221302069551521,0.0119711672891099,0.177360572300987,0.1405385396604557,0.0181690476276239,False,False
2026-03-31,2026-04-01,0.007449994538158089,0.007449994538158089,1.0,0.004866920934341268,1.0,0.010765649679940203,0.0018262595875473409,0.8549656331893397,0.0,0.012353174006878076,0.0228428913331026,0.0258472306343379,0.0233267859018346,0.2451835969615158,0.1491979249566128,0.0190681973943269,False,False
2026-04-01,2026-04-02,-0.01769613201669007,0.01769613201669007,-1.0,-0.019182205215610093,0.0,0.003584396164193482,0.02104642700217485,0.14552482229208338,1.0,-0.0011466223630531847,0.0048669209343412,0.0126823649764495,0.0239988610363309,0.1630164069158708,0.1218304702788258,0.0176437888616254,False,False
2026-04-06,2026-04-07,-0.004859788192969394,0.004859788192969394,-1.0,-0.005037244951238806,0.0,0.012517271661095286,0.005703103846682156,0.6869930675002959,1.0,-0.00015297681473014357,0.0038722337766399,0.0101199752261821,0.0156239183415127,0.2382390616076853,0.166422620685233,0.0167254809382644,False,False
2026-04-07,2026-04-08,0.034183377561930905,0.034183377561930905,1.0,-0.004304176081571409,0.0,0.0019549578591622208,0.010944706883859956,0.1515510595125906,0.0,0.029732070204270045,0.0050372449512388,0.0179778352670985,0.0138136764853706,0.263039557497864,0.1489471921411099,0.017377767193142,False,False
2026-04-09,2026-04-10,0.0027041157794467363,0.0027041157794467363,1.0,-0.001258530820887116,0.0,0.002990906077349198,0.003707486633853785,0.44651100738643507,1.0,0.001442181745508142,0.0070305312777352,0.0123248533586353,0.012076586595937,0.2313135104801492,0.1434646592118308,0.0173004592029038,False,False
2026-04-10,2026-04-13,-0.0026020371420800714,0.0026020371420800714,-1.0,-0.01297833305960916,0.0,0.0022528739047023016,0.02831923987454088,0.07369048541981685,1.0,-0.010342525812865766,0.0012585308208871,0.0067027742243371,0.0120306238124067,0.1761681802761649,0.1509436627468471,0.0185543661362888,False,False
2026-04-13,2026-04-14,0.004583741213078918,0.004583741213078918,1.0,0.013511343198627346,1.0,0.013511343198627346,0.0001935093080338568,0.9858802341769237,0.0,0.018157016912369928,0.0129783330596091,0.0304875131482731,0.0119336647586366,0.2546969550990041,0.2224401291985826,0.0163466570939123,True,False
2026-04-15,2026-04-16,0.00283965718428969,0.00283965718428969,1.0,0.001971102903831845,1.0,0.00464631435840035,0.006217945638493205,0.4276696581017835,1.0,0.004816357344643363,0.0132256741562186,0.0153197665555683,0.0064469763816383,0.2598936261683284,0.1961374171626317,0.0170931670909791,True,False
2026-04-16,2026-04-17,0.00799421735061645,0.00799421735061645,1.0,0.005049564886166591,1.0,0.00683091894404142,0.002360022224237479,0.7432230082831204,0.0,0.013084149556009228,0.0019711029038318,0.0108565777300016,0.0067536552923299,0.2451990912788104,0.2174734111895308,0.0155170013907765,True,False
2026-04-20,2026-04-21,0.0025046694788444235,0.0025046694788444235,1.0,-0.006292247534227968,0.0,0.002760659361574991,0.009654086606793788,0.2223693798172597,1.0,-0.003803338055735961,0.0019288933435943,0.0096170000295369,0.0085227178104819,0.3512261660734459,0.2562177636265548,0.0156625602199682,False,False
2026-04-21,2026-04-22,0.009032649682386706,0.009032649682386706,1.0,0.007628948321535711,1.0,0.00796738057565971,0.002513422614140115,0.7601879771403169,0.0,0.016730507621555812,0.0062922475342279,0.012353299379721,0.0085250039132171,0.2450442682668948,0.1896680327637786,0.0152693998771408,False,False
2026-04-23,2026-04-24,0.010883956650814985,0.010883956650814985,1.0,0.008154766119802481,1.0,0.009111478809768592,0.003015826208087491,0.7513193406410552,0.0,0.019127478891562966,0.0032591307820316,0.0174016022252942,0.0105851572975453,0.2496450904331781,0.1828510682765681,0.0156517495586359,False,False
2026-04-27,2026-04-28,-0.01026753914270151,0.01026753914270151,-1.0,-0.00021297919739149407,0.0,0.005506149492024104,0.0033921625697881375,0.618785838682164,0.0,0.010056746717555742,0.0012510642510459,0.0056335334802487,0.0116938954964357,0.1962092532446978,0.1522109373065285,0.0158674249642662,False,False
2026-04-29,2026-04-30,0.005713633054508005,0.005713633054508005,1.0,0.003592116534358869,1.0,0.005335611269841278,0.011846794294462226,0.31052760626987097,1.0,0.009326273624633119,0.0044638149182549,0.0078016028330783,0.0113585092207896,0.2414820569523428,0.1685740195208888,0.015493064742723,False,False
2026-05-04,2026-05-05,0.007549662722892814,0.007549662722892814,1.0,0.005383744263099732,1.0,0.007094810022275633,0.0006642148463413822,0.9143945460172531,0.0,0.012974052439365336,0.0026383190534077,0.0116145602182435,0.008468754439306,0.3211861156733792,0.2493697460625548,0.0163439768734891,False,False
2026-05-05,2026-05-06,0.009052161907707523,0.009052161907707523,1.0,0.011617072165563291,1.0,0.011849665636901374,0.001893789862942974,0.8622042423781688,0.0,0.02077439369140688,0.0053837442630997,0.0078171586723565,0.0056416428406486,0.2113575741035237,0.1374297175734467,0.0170501978315782,False,False
2026-05-07,2026-05-08,0.007166058150710475,0.007166058150710475,1.0,0.016158986505240946,1.0,0.016158986505240946,0.0006004044462561975,0.9641750438310193,0.0,0.023440840892904546,0.0023543808438392,0.0136107771782191,0.0096523539574996,0.2206362046029568,0.1642687223078812,0.0153785732220513,False,False
2026-05-11,2026-05-12,-0.007107918911520739,0.007107918911520739,-1.0,0.001383723291193073,1.0,0.01662258241156489,0.0027675327634582025,0.8572709476721865,0.0,0.00848180680976407,0.0041246589563053,0.0079862405507624,0.0107879101060304,0.2515936183611778,0.1951683383293818,0.0177703875806904,True,False
2026-05-12,2026-05-13,0.0038459812451778763,0.0038459812451778763,1.0,0.0066905175685836316,1.0,0.009423069235388493,0.007278357559165283,0.5642074387597408,1.0,0.010562230418850849,0.001383723291193,0.0189824313314895,0.0139865817194088,0.308392611213127,0.2292017195675033,0.014970238730457,True,False
2026-05-14,2026-05-15,-0.013406637593583848,0.013406637593583848,-1.0,0.0017039202800807063,1.0,0.006505601211654444,0.007026769554515644,0.4807436423422538,0.0,0.015087714031981059,0.0072345903353969,0.010927590706219,0.0116132802610305,0.1376498376687344,0.1177878041210113,0.0166458872758823,True,False
2026-05-15,2026-05-18,0.0036815840471233763,0.0036815840471233763,1.0,-0.007954539898408552,0.0,0.0007449044512501946,0.018158407218611616,0.03940602917941732,1.0,-0.004302241158477327,0.0017039202800807,0.0133094616239291,0.0108194932577211,0.1783747120643173,0.137668446453387,0.0159742734183405,True,False
2026-05-18,2026-05-19,-0.008599205647178643,0.008599205647178643,-1.0,-0.002457855338280135,0.0,0.006558788289958706,0.009545437617475505,0.40727125461714775,1.0,0.006162485912403315,0.0079545398984085,0.0186478663265234,0.0107162770517839,0.1865066690297144,0.1304819980785372,0.0159791907044489,False,False
2026-05-19,2026-05-20,0.005359640462201165,0.005359640462201165,1.0,0.01114441808559774,1.0,0.01114441808559774,0.0021313176470689754,0.8394576624612536,0.0,0.016563788621898112,0.0024578553382801,0.0159233724664591,0.0104136715997856,0.2811845826696613,0.1637195053716474,0.0164761325376552,False,False
2026-05-20,2026-05-21,-0.005833322635171223,0.005833322635171223,-1.0,-0.007785751008170472,0.0,0.0031410085908814,0.01146702350497919,0.2150192832456504,1.0,-0.0019070115754113992,0.0111444180855977,0.0133423317546364,0.0123318263678125,0.2176614465284494,0.1423620870980596,0.0180729086561558,False,False
2026-05-21,2026-05-22,0.004982432030254502,0.004982432030254502,1.0,-0.0007381303932328942,0.0,0.005640101594077684,0.002961093764985545,0.6557346227620108,0.0,0.004240623952507905,0.0077857510081704,0.0145130410595459,0.011748302913546,0.2200700115364268,0.1785988310468358,0.0167525096777953,False,False
2026-05-22,2026-05-26,0.011734599051137051,0.011734599051137051,1.0,0.005950750996563059,1.0,0.0071766499253538285,0.0024857060523637564,0.7427432752326598,0.0,0.017755179724697978,0.0007381303932328,0.0086352644831107,0.0089786952268115,0.1750050522162723,0.1054140231449136,0.0199248090119753,False,False
2026-05-26,2026-05-27,0.00366981509594555,0.00366981509594555,1.0,-0.00478881475169457,0.0,0.0004911391355202355,0.010366149517454293,0.0452358918711883,1.0,-0.0011365737204164228,0.005950750996563,0.0097695041116689,0.0101716126549757,0.1782453221855909,0.1395256142207575,0.0193300499508169,False,False
2026-05-28,2026-05-29,0.003045203023215093,0.003045203023215093,1.0,0.0006369547408913157,1.0,0.005136585017616824,0.0035226478823104923,0.5931916922640964,1.0,0.003684097420609156,0.0080440646188291,0.0139694321350071,0.0073243736658276,0.1649183333007784,0.1178143180296634,0.0178802143009406,False,False
2026-06-03,2026-06-04,-0.011730615345337259,0.011730615345337259,-1.0,-0.0069750435348938655,0.0,0.0039037773615571147,0.01090447020208285,0.2636218326834577,0.0,0.00483739336316813,0.0041481789298482,0.0102391108119084,0.0041180415239465,0.1882723086950958,0.1346003245703027,0.0167391203364626,False,False
2026-06-04,2026-06-05,-0.014244998044363077,0.014244998044363077,-1.0,0.03424376090129977,1.0,0.03654587398725728,0.002232699898999213,0.9424243938018952,0.0,0.04800095663859216,0.0069750435348938,0.0146195355633255,0.004786815856842,0.2688457857533514,0.1741995486497679,0.0149136516715018,False,False
2026-06-05,2026-06-08,0.01808356741858752,0.01808356741858752,1.0,-0.002424026191182982,0.0,0.007272163603231352,0.00664729996450375,0.5224456795941482,0.0,0.015615706186351996,0.0342437609012997,0.0369560168760014,0.022300650909074,0.1222784983958963,0.0455420891532106,0.0233376877695422,False,False
2026-06-08,2026-06-09,0.009649856960707082,0.009649856960707082,1.0,-0.020954886425878172,0.0,0.0037068698279081325,0.053338557355369076,0.0649810161995736,1.0,-0.011507241121808565,0.0024240261911829,0.0141264885359327,0.0242441917659265,0.1063813975830331,0.0550848331305921,0.020455520785464,False,False
2026-06-09,2026-06-10,-0.008716844152328984,0.008716844152328984,-1.0,0.01135873643669183,1.0,0.012598647137553876,0.013710424593882609,0.4788708345988452,1.0,0.019976568253734728,0.0209548864258781,0.0548689061481026,0.0233632385786851,0.1504577803027074,0.0658215199273347,0.0210873956650382,False,False
2026-06-10,2026-06-11,0.008072735034710954,0.008072735034710954,1.0,0.025497315348550043,1.0,0.027284842753884986,0.006172630255170786,0.815508175004727,0.0,0.033775883454166156,0.0113587364366918,0.025924354969485,0.0232309439535072,0.1148805074715491,0.0380316612440847,0.0205551392623021,False,False
2026-06-12,2026-06-15,0.023234463784756576,0.023234463784756576,1.0,0.007993530157454298,1.0,0.009023214198591978,0.0009763903256903017,0.902357105891607,0.0,0.03141371932916659,0.005197867337477,0.0177515346879565,0.021433348533309,0.1242174861457605,0.1055729152187641,0.0198674831170908,False,False
2026-06-16,2026-06-17,0.007302793956126097,0.007302793956126097,1.0,-0.01724723218987434,0.0,0.0006664810902594631,0.01989321958957202,0.0324168673775131,1.0,-0.010070391216744357,0.0166925087887336,0.0195967151272681,0.0260602498319336,0.1326510445152267,0.1093832522756185,0.0181839604238336,True,True
2026-06-17,2026-06-18,0.020331901624686788,0.020331901624686788,1.0,0.004639151998814484,1.0,0.006266949322689452,0.006402646214905383,0.49464478199744916,0.0,0.025065376405563056,0.0172472321898743,0.0203189891040544,0.0238332991088461,0.2388676755107901,0.1884786236355354,0.0174303978301799,True,True
2026-06-22,2026-06-23,-0.03009691931060665,0.03009691931060665,-1.0,0.002920007053997531,1.0,0.005097534029129491,0.010995606260047586,0.31675197864009635,0.0,0.03292904314791367,0.0054850370840261,0.0149334309517848,0.0222341961967744,0.222311931963845,0.1249990615310088,0.017603352010968,False,False
2026-06-24,2026-06-25,0.021502391435460844,0.021502391435460844,1.0,-0.013114780563527884,0.0,0.001281158072052646,0.029207481890869635,0.0420208337797515,1.0,0.008105611726665796,0.0066399206458497,0.0216912771515137,0.0206885148249065,0.1459940766756422,0.0960975720992111,0.0181171979847658,False,False
2026-06-25,2026-06-26,-0.012912141512817832,0.012912141512817832,-1.0,0.0008626212257299981,1.0,0.006146764188365905,0.01192141843447625,0.340198254394166,0.0,0.013763624451209266,0.0131147805635278,0.0302975281371367,0.0211998832678519,0.1454794636939601,0.1187637562382303,0.019097759876725,False,False
2026-06-26,2026-06-29,0.010572907343915139,0.010572907343915139,1.0,0.014131888392660219,1.0,0.014832178322265355,0.0125076329650613,0.5425120958732,1.0,0.024854210883145544,0.0008626212257299,0.0177978166798299,0.0153230806391188,0.1702714998533226,0.1120209335017463,0.0190453962620079,False,False
2026-06-30,2026-07-01,-0.009790904038050607,0.009790904038050607,-1.0,0.005512993208615757,1.0,0.006334566671434283,0.0037438533984417433,0.6285277481505297,0.0,0.015249920059198452,0.016874301778387,0.0189344017913356,0.0156208509659341,0.1834044985032194,0.1009709446284569,0.020072631681842,False,False
2026-07-02,2026-07-06,0.010286299945234445,0.010286299945234445,1.0,0.004014299553899869,1.0,0.008542531185851132,0.0020599630365425448,0.8057095817895691,0.0,0.014341891788415717,0.0178891937459448,0.0320890550900436,0.0201598689717074,0.2670947215924345,0.1513264310640168,0.017760349508259,False,False
2026-07-06,2026-07-07,-0.011967051722992172,0.011967051722992172,-1.0,0.006637061690915824,1.0,0.013150742197518328,0.00305248432158689,0.8116125625974736,0.0,0.0185246873533641,0.0040142995538998,0.0107072763741518,0.0195850584349526,0.2003920268040586,0.1209967467641839,0.016811847552302,False,False
2026-07-07,2026-07-08,-0.006314901420861441,0.006314901420861441,-1.0,-0.009206312677485284,0.0,0.0057639914073057685,0.010369526111089655,0.35726811594146596,1.0,-0.0028332742996159954,0.0066370616909158,0.0158406671866501,0.0179815877866041,0.2231812338947534,0.1214547258707586,0.0158842661395207,False,False
2026-07-08,2026-07-09,0.009684603936795044,0.009684603936795044,1.0,0.006891000082503984,1.0,0.008213444013948745,0.004474727930840583,0.6473307620426576,0.0,0.01664234062582648,0.0092063126774852,0.0159988113531603,0.0146595590067146,0.2282662721810707,0.1222351876525725,0.0150456417921933,False,False
2026-07-09,2026-07-10,-0.003567106771013573,0.003567106771013573,-1.0,-0.006674063378830697,0.0,0.005160407541187295,0.007895105238005407,0.39526655355979,1.0,-0.0030831495111482976,0.0068910000825039,0.0127909248210807,0.0168335896102434,0.2528425435125794,0.1547935645562007,0.0158902543418479,False,False
2026-07-10,2026-07-13,-0.01073732816590156,0.01073732816590156,-1.0,0.008331913159517645,1.0,0.010759285474040592,0.0014211942998474392,0.8833219769475639,0.0,0.01897977883957569,0.0066740633788306,0.0129825437839972,0.0139267674900458,0.1729625999295163,0.1518585509762118,0.0169725614951032,False,False
2026-07-13,2026-07-14,0.011914435868578321,0.011914435868578321,1.0,-0.0007358422194282399,0.0,0.0028741320824496874,0.00823129549878332,0.258804270382769,0.0,0.011169826504217273,0.0083319131595176,0.0119363937477979,0.0154371467717656,0.2644630223313497,0.2399256380741633,0.0160789492341141,True,False
2026-07-14,2026-07-15,0.005780229168696804,0.005780229168696804,1.0,-0.008440955388050675,0.0,0.0007045793780846576,0.01917688001314488,0.03543901703692206,1.0,-0.002709516875899598,0.0007358422194282,0.011169740749367,0.0135645889444264,0.1775798967894727,0.1561452821038201,0.0154146742909171,True,False
2026-07-15,2026-07-16,-0.007983365211235993,0.007983365211235993,-1.0,0.00852517133321884,1.0,0.013378723061214348,0.0022330666683125777,0.8569628013827826,0.0,0.01644047698821338,0.0084409553880506,0.0196334600103923,0.0138009207916671,0.2475568244922731,0.2152211175168739,0.0146324007257588,True,False
2026-07-16,2026-07-17,-0.02024248233266801,0.02024248233266801,-1.0,-0.005320599357888867,0.0,0.007120412631635764,0.015397907905704944,0.31620531468270174,0.0,0.015029585113280453,0.0085251713332188,0.0153119380052743,0.0128268597201659,0.1786884279177724,0.1646425115445089,0.0140902804041807,True,False
2026-07-17,2026-07-20,0.009822610683877686,0.009822610683877686,1.0,-0.00868744419967371,0.0,0.005184024706130996,0.009561276308801325,0.35157130402975295,0.0,0.001049833101992581,0.0053205993578888,0.0220131710536315,0.0126084502907643,0.1499747857205041,0.0735702560656084,0.0178686735420332,True,False
2026-07-20,2026-07-21,0.015099287133994999,0.015099287133994999,1.0,0.0033966391921940176,1.0,0.004925174338957117,0.0053642851404838154,0.4786621055068989,0.0,0.018547213156642428,0.0086874441996737,0.0147986966971601,0.0115427331674161,0.1691965061774209,0.1154029002684298,0.0163019789329676,False,False
2026-07-21,2026-07-22,-0.007546124387513342,0.007546124387513342,-1.0,-0.0024586857689594677,0.0,0.0,0.008570008440238697,0.0,1.0,0.005105992167196205,0.003396639192194,0.0104157687920999,0.0141958656595796,0.1401318793192084,0.1117280024779122,0.0181465077120101,False,False
