date,next_date,qqq_close,gap,abs_gap,gap_sign,gap_followthrough,gap_direction_success,mfe_from_open,mae_from_open,excursion_efficiency,gap_fill,gap_retention_close,day_abs_oc,day_range,rv5,monthly_opex_week,quarterly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
2025-01-22,2025-01-23,531.510009765625,-0.0046471970290276055,0.0046471970290276055,-1.0,-0.00680484797106895,0.0,0.0011164079982675101,0.007031664699806539,0.13701497760708423,1.0,-0.0021260274727672446,0.0036633540694810396,0.008689019940283704,0.011511642854169678,False,False,1051,21714.37963090243,0.22087561171196138,0.13627550682351877,0.016719101745282135
2025-01-24,2025-01-27,529.6300048828125,-0.03517550877226949,0.03517550877226949,-1.0,-0.006281843390716801,0.0,0.0016661885988145109,0.013679041554549798,0.10858022865490964,0.0,0.02911463241884893,0.006360013740982495,0.01058867801549576,0.008865082093850075,False,False,960,23806.51992815303,0.2565341740050604,0.19618906372973813,0.015433740066194728
2025-01-29,2025-01-30,520.8300170898438,0.005529644583283977,0.005529644583283977,1.0,-0.0012603046571485477,0.0,0.004563505590897465,0.010613457414550442,0.30068634872861943,1.0,0.004262370889314582,0.0031198652801377458,0.010904356888576714,0.01603256821983675,False,False,1259,30855.847145430256,0.17235421898207917,0.10066681326516577,0.01756209786487653
2025-01-30,2025-01-31,523.0499877929688,0.007398901075434727,0.007398901075434727,1.0,-0.008786922176003187,0.0,0.008730047768710447,0.010994033734164299,0.4426085831899478,1.0,-0.0014530346685063256,0.0012603046571485477,0.015148807392797071,0.016261724458539135,False,False,1257,31757.692271188942,0.23452207794161503,0.17606423499649648,0.01563350307956152
2025-01-31,2025-02-03,522.2899780273438,-0.016887184696768198,0.016887184696768198,-1.0,-0.009036584246754797,0.0,0.004735315464162726,0.014372807182290837,0.24781688666006094,0.0,0.008003202917216234,0.008786922176003187,0.01974957906687215,0.016232553623352,False,False,1147,21414.183248642657,0.19709761227862918,0.10166771302358822,0.017669294249587297
2025-02-04,2025-02-05,524.469970703125,-0.0050526503459361605,0.0050526503459361605,-1.0,-0.009639278278177565,0.0,0.0023049675738273656,0.009945962915487883,0.18814632699431788,1.0,-0.004537924029514473,0.01126037013927128,0.013279043209607487,0.007634242519802439,False,False,1025,25292.607779912938,0.1858415273373186,0.10522381719642816,0.017585971764465073
2025-02-07,2025-02-10,522.9199829101562,0.008223032076606573,0.008223032076606573,1.0,0.003850440821063117,1.0,0.005955796105845179,0.0008922082641196205,0.8697126613947814,0.0,0.012105135196050387,0.013619103517528708,0.018712185803194344,0.010262397864164866,False,False,1074,24029.13447848052,0.17532502115567924,0.08913360567819018,0.01647329425967146
2025-02-10,2025-02-11,529.25,-0.0062163023662612504,0.0062163023662612504,-1.0,-0.003859548590984474,0.0,0.0002472374695001722,0.007529015081123136,0.03179390945582841,1.0,0.0023807458963155392,0.003850440821063117,0.006903513863578507,0.010142581461344183,False,False,996,25637.666912148692,0.23183581637477843,0.14775346615663987,0.015399934328188668
2025-02-11,2025-02-12,527.989990234375,-0.010776724079334277,0.010776724079334277,-1.0,-0.011487651043902147,0.0,0.000670515524001436,0.013191680661437388,0.04837007895659139,1.0,-0.0005871277189481994,0.003859548590984474,0.007727852282120926,0.009350123212144354,False,False,1053,27220.36621278781,0.2267660637154087,0.14160679021561084,0.015105936908569761
2025-02-12,2025-02-13,528.2999877929688,0.0031799975669120073,0.0031799975669120073,1.0,0.011170316169445416,1.0,0.011774011216151958,0.001492806031291538,0.8874782094718912,0.0,0.014385835314598028,0.011487651043902147,0.013712362674074873,0.009181288211199557,False,False,1093,26926.64028333541,0.2389484562999117,0.1416467113514755,0.014681357845442718
2025-02-14,2025-02-18,538.1500244140625,0.002935902597807738,0.002935902597807738,1.0,-0.0006669730505796112,0.0,0.0005002863302414617,0.006883819477393471,0.06775178244658703,1.0,0.002266971379316196,0.003992490083110978,0.005915364435332008,0.007247972674192144,False,False,946,20127.069793719704,0.18599728393727835,0.14752912879566857,0.016149693016947565
2025-02-21,2025-02-24,526.0800170898438,0.0034215095318119726,0.0034215095318119726,1.0,-0.015173921519158862,0.0,0.0022543048238214958,0.01607217122220672,0.12300809048939101,1.0,-0.011804329704459549,0.02284629384712389,0.02362117324564393,0.010061802768742427,True,False,1188,24452.083768640186,0.14254403587065093,0.08295670127730886,0.019566313217702837
2025-02-25,2025-02-26,513.3200073242188,0.0043053493748985705,0.0043053493748985705,1.0,-0.001881620241606985,0.0,0.008011063590784406,0.008135076792556317,0.4961596642037169,1.0,0.0024156281007605696,0.011401246093322048,0.019004760758668866,0.008128405822037534,False,False,1065,24676.02919582658,0.1463335695808047,0.10281130021804379,0.01757677533302779
2025-02-26,2025-02-27,514.5599975585938,0.0069379806847738035,0.0069379806847738035,1.0,-0.03447014398091097,0.0,0.0018142212042300265,0.03615641942047043,0.04777957849491349,1.0,-0.02777131648927811,0.001881620241606985,0.016149727088482068,0.008819427402180571,False,False,1228,29530.82860544797,0.1568251379662185,0.10413807615717896,0.018448754271078328
2025-02-28,2025-03-03,508.1700134277344,0.006592233893025323,0.006592233893025323,1.0,-0.028288241968030592,0.0,0.002971514400840425,0.03634669745423236,0.07557603107164305,1.0,-0.021882490782480946,0.016075837215177247,0.023687221627823402,0.01653613869640904,False,False,1177,22013.55513663769,0.18091574120170198,0.09037808242075307,0.018575110540453774
2025-03-03,2025-03-04,497.04998779296875,-0.005774057313492786,0.005774057313492786,-1.0,-0.002772259374098862,0.0,0.013203761369477984,0.01934517321680773,0.4056587884459144,1.0,0.003017805123907924,0.028288241968030592,0.038294253775061605,0.017860779511723712,False,False,1015,21027.641745930043,0.09744747890770504,0.059512594415076094,0.02067177625773135
2025-03-05,2025-03-06,502.010009765625,-0.016573389299753494,0.016573389299753494,-1.0,0.011120318838189536,1.0,0.01540516257985125,0.009904968921139456,0.6086559676407944,0.0,0.02750940676470026,0.011708983102905801,0.02496215401453192,0.019778777875929483,False,False,1208,25609.43865846506,0.1946569332341156,0.09063872082321368,0.01968868433453051
2025-03-07,2025-03-10,491.7900085449219,-0.016958450137217085,0.016958450137217085,-1.0,0.022173959975229862,1.0,0.03155807713342873,0.0010755796887831348,0.9670407856942637,0.0,0.03875637411786237,0.009504074324672596,0.026116345106917162,0.017774097159277042,False,False,1088,20776.741599412544,0.13805468426147505,0.09011240185065725,0.022442500147121593
2025-03-11,2025-03-12,471.6000061035156,0.01603052896681767,0.01603052896681767,1.0,-0.004674827233607348,0.0,0.003965259792059417,0.01562134632718859,0.20244751785572007,0.0,0.011280761779827175,0.0015878056320711709,0.024961368050969834,0.022486769592958068,False,False,1081,17211.868826450285,0.1309002339519377,0.06761926415404437,0.022406480330034863
2025-03-13,2025-03-14,468.3399963378906,0.011508764339120736,0.011508764339120736,1.0,0.012517663095556797,1.0,0.014417466518630073,0.0012893470481827318,0.9179116093344983,0.0,0.024170490269320943,0.01660893157398291,0.02065337127020809,0.020522306133510464,False,False,1153,19402.665719549957,0.20977864356253015,0.13261640732357585,0.020168182405569265
2025-03-17,2025-03-18,482.7699890136719,-0.006959805762630666,0.006959805762630666,-1.0,0.010158309338534122,1.0,0.014817637107038761,0.0004171412526345897,0.9726191453012032,0.0,0.01704741524129194,0.006588694478062207,0.016761890679935783,0.015731830258624995,True,True,1093,23174.42106722971,0.15283189959434304,0.12523798431413624,0.01986354276020506
2025-03-18,2025-03-19,474.5400085449219,0.004783556650222787,0.004783556650222787,1.0,0.008556903401217841,1.0,0.01786872980284948,0.004085333799469737,0.8139144591419438,0.0,0.01338139248361081,0.010158309338534122,0.014913896582849155,0.018427319870273066,True,True,1064,23940.19412196507,0.16316041717185967,0.11503242569913254,0.01780952174105424
2025-03-19,2025-03-20,480.8900146484375,-0.008338725370616418,0.008338725370616418,-1.0,-0.004990783548153521,0.0,0.0014700579986524076,0.01608367478531858,0.08374617619762197,1.0,0.0033895585958551022,0.008556903401217841,0.022042380551118356,0.018730941794738682,True,True,1118,28425.397484847497,0.2029907085148727,0.1384118704779392,0.0176199100667846
2025-03-20,2025-03-21,479.260009765625,-0.01080837768186127,0.01080837768186127,-1.0,-0.014259217763023191,0.0,0.0024740075301772357,0.015883393082549047,0.13476894590741392,1.0,-0.0032967210701311256,0.004990783548153521,0.01740521712289352,0.015780029602938877,True,True,1110,29978.316360622324,0.27747444698609175,0.2007783551831433,0.015180209817199196
2025-03-21,2025-03-24,480.8399963378906,0.014349875112376731,0.014349875112376731,1.0,0.005986823894286841,1.0,0.007729568226378936,0.0068951205201797094,0.528528733864356,0.0,0.020422609181866225,0.014259217763023191,0.018152947277424048,0.011538926133536654,True,True,1032,18827.02879881547,0.20626227423499158,0.10766593895531751,0.01801198904096544
2025-03-26,2025-03-27,484.3800048828125,-0.004067057270829566,0.004067057270829566,-1.0,0.0016376288611859025,1.0,0.004497665095490655,0.008644063925915102,0.34224302511219673,1.0,0.005698025801648687,0.016087717055737416,0.020954072299561335,0.014132663793538443,False,False,1247,24596.860469743053,0.14870743390487015,0.10744492944642309,0.018000904901293514
2025-03-27,2025-03-28,481.6199951171875,-0.003758144547452491,0.003758144547452491,-1.0,0.022654790797392854,1.0,0.025125542297475212,0.0014797346005517298,0.9443819131737182,0.0,0.02632779536633645,0.0016376288611859025,0.013068224345464173,0.014369168624388952,False,False,1216,27241.537508906877,0.197045281617219,0.13557368060469724,0.0178872427628369
2025-03-28,2025-03-31,468.94000244140625,-0.014969908681546129,0.014969908681546129,-1.0,-0.015154138804369222,0.0,0.010036575318123075,0.017189062376640862,0.36864426944362516,1.0,4.2625951225727654e-05,0.022654790797392854,0.025891784699821136,0.018680073978593097,False,False,1067,17090.617111872572,0.1555167962753707,0.07637663895316654,0.020692192953182458
2025-03-31,2025-04-01,468.9200134277344,-0.0034548016471369625,0.0034548016471369625,-1.0,-0.011555798320403321,0.0,0.006201227944459653,0.013545938915470623,0.3140312728628834,1.0,-0.008061073682195108,0.015154138804369222,0.026719833484161952,0.013191232145739341,False,False,1135,18816.599057308085,0.18761203593623102,0.10906760445114383,0.01973013339657229
2025-04-01,2025-04-02,472.70001220703125,-0.013920069642312294,0.013920069642312294,-1.0,-0.021518061624400397,0.0,0.0005581285660942736,0.028833782249627182,0.018989189562855367,1.0,-0.007298459065709029,0.011555798320403321,0.019640858123658404,0.013869921975673417,False,False,1173,21574.22445122173,0.14551170754463252,0.08138205913155108,0.02036476048249588
2025-04-02,2025-04-03,476.1499938964844,-0.041394501118828364,0.041394501118828364,-1.0,0.012663216958156198,1.0,0.013995618225340678,0.007952863165796797,0.6376577028692261,0.0,0.05353353052844212,0.021518061624400397,0.0289824663703012,0.014035962503598893,False,False,1090,21268.715578891162,0.17108567945781278,0.0924206493491742,0.01847428671618214
2025-04-03,2025-04-04,450.6600036621094,-0.027781451453275596,0.027781451453275596,-1.0,0.03530835053519643,1.0,0.03660065944883528,0.005089652609199247,0.8779176178361473,0.0,0.062108884762183125,0.012663216958156198,0.020854757540835007,0.026664796656661473,False,False,941,14704.28412355384,0.17067064446865077,0.10051325252390675,0.020616262786245055
2025-04-04,2025-04-07,422.6700134277344,-0.03314644834159819,0.03314644834159819,-1.0,-0.036778736956416314,0.0,0.01558187028858038,0.08437334380008732,0.15588851897969128,1.0,-0.002413204110223166,0.03530835053519643,0.03927568798123033,0.03474392449387128,False,False,598,4813.184037969926,0.02244068311446846,0.022184246308582144,0.022828210588033117
2025-04-07,2025-04-08,423.69000244140625,0.0341523310376064,0.0341523310376064,1.0,-0.05043820960107126,0.0,0.011365736134529847,0.06923056815836826,0.14102056209953737,1.0,-0.018008460994704878,0.036778736956416314,0.09641090852300832,0.035113137262522146,False,False,708,7510.273571704981,0.15244542077123235,0.10551725064310745,0.02050538088879383
2025-04-09,2025-04-10,466.0,-0.026695284209026338,0.026695284209026338,-1.0,0.016271286979754218,1.0,0.048378504587194726,0.004475700657518011,0.9153198759342666,0.0,0.04253220455840934,0.12135137711330746,0.12594335962112022,0.07320476048084834,False,False,1072,15376.858497509806,0.13272373337749505,0.05428616542198882,0.02082060711045384
2025-04-10,2025-04-11,446.17999267578125,-0.0034291066484656296,0.0034291066484656296,-1.0,-0.021927358897636307,0.0,0.007522732253035125,0.025053446084227105,0.2309274026913788,1.0,-0.018423060996991536,0.016271286979754218,0.0492703679293522,0.07142129905521759,False,False,1014,13247.970921650916,0.10850433038074032,0.09707142771171853,0.0227994186240721
2025-04-11,2025-04-14,454.3999938964844,0.022139079431602093,0.022139079431602093,1.0,-0.015028163021927554,0.0,0.0012702845212615443,0.026136107736225878,0.046349935786039215,1.0,0.006778206714820989,0.021927358897636307,0.03240849480035671,0.06244086547327601,False,False,1000,13339.74333417471,0.09629446551671778,0.07739229729286445,0.02338574791061006
2025-04-15,2025-04-16,457.989990234375,-0.01956372769302861,0.01956372769302861,-1.0,0.010801073684832962,1.0,0.02574467462138852,0.007995003335300899,0.7630385403925954,0.0,0.030153492113499047,0.0011994990628892976,0.013618105352616839,0.06009882807773198,True,False,1004,20140.984789461017,0.15742949208700735,0.12968773620084936,0.018995500890946242
2025-04-16,2025-04-17,444.17999267578125,0.006731552076312486,0.006731552076312486,1.0,-0.006865414119980762,0.0,0.0012970157990241926,0.01316392121851262,0.08969099287627755,1.0,-0.000180076936342366,0.010801073684832962,0.03244609198545573,0.025859177146983246,True,False,929,18690.62163920268,0.158676609220541,0.12980328173896885,0.020148248813756747
2025-04-17,2025-04-21,444.1000061035156,-0.013217732574899443,0.013217732574899443,-1.0,0.011683420821047674,1.0,0.02406940033845828,0.0019395649878575227,0.9254270608798468,0.0,0.024746725063974573,0.006865414119980762,0.014386092921348083,0.01797660514031434,True,False,908,12010.68140374998,0.12784971048137547,0.06059685863275825,0.022442619305631458
2025-04-21,2025-04-22,433.1099853515625,0.013183768940402851,0.013183768940402851,1.0,0.012898235193564256,1.0,0.0199625794217142,0.0027421329473529266,0.8792262635712221,0.0,0.026252051486498118,0.011683420821047674,0.025106943803746343,0.016759503755481436,False,False,911,11306.553981959009,0.1279856178431523,0.05035297107864067,0.021312316633675936
2025-04-22,2025-04-23,444.4800109863281,0.030800040728552247,0.030800040728552247,1.0,-0.007879205891570207,0.0,0.011371306070644627,0.011680817187525783,0.49328671130605173,0.0,0.022678154974612896,0.012898235193564256,0.022996448458682928,0.022685189854564698,False,False,975,14613.620949824846,0.12340037580386586,0.09175364160546634,0.02134158505699366
2025-04-23,2025-04-24,454.55999755859375,0.0042238943990817734,0.0042238943990817734,1.0,0.023812642077580604,1.0,0.02449174642198315,0.0014260238097771882,0.9449789161249026,0.0,0.02813711856216128,0.007879205891570207,0.023623109567289344,0.026065159314729486,False,False,1118,15010.13839818264,0.09676715154956145,0.06015383030952531,0.022528806704116954
2025-04-28,2025-04-29,472.4100036621094,-0.004741623202325629,0.004741623202325629,-1.0,-0.011400100385998702,0.0,0.0012351564010455451,0.013293063831176566,0.0850177366052102,1.0,-0.00660442220317381,0.0013106887909593024,0.018579648774033657,0.01198266398113574,False,False,993,17370.012907379936,0.0638802985686821,0.05520381298594201,0.021044948696424252
2025-04-29,2025-04-30,475.5299987792969,-0.017664487872578905,0.017664487872578905,-1.0,-0.017853694369264206,0.0,0.010163727010515267,0.02155718369395898,0.3204109461170567,1.0,0.0001261698709813519,0.011400100385998702,0.014457816381739687,0.011644452549985352,False,False,1032,17767.22348623378,0.11930495852314536,0.06888249315479306,0.01963191602722852
2025-04-30,2025-05-01,475.4700012207031,0.01669927108129099,0.01669927108129099,1.0,-0.0035787653818131204,0.0,0.007798740169032481,0.005553965723618326,0.5840569118896588,0.0,0.013060742926230606,0.017853694369264206,0.031060121483744846,0.011690199377000781,False,False,1028,17776.93844307316,0.11613086773401568,0.06155493970809301,0.020525530504528357
2025-05-01,2025-05-02,481.67999267578125,0.010089719197475366,0.010089719197475366,1.0,0.004706659241019651,1.0,0.008981779587369676,0.0035270548852517347,0.7180348902232625,0.0,0.014843867308595105,0.0035787653818131204,0.013544497917581423,0.006207515967686594,False,False,1047,18591.875141783676,0.13440571568966467,0.06961088344435687,0.01995414956495444
2025-05-02,2025-05-05,488.8299865722656,-0.008653275341005795,0.008653275341005795,-1.0,-0.0027445038289610757,0.0,0.0010328444406031423,0.00914154482044105,0.1015141463633309,1.0,0.00593252045935122,0.004706659241019651,0.012622523630405818,0.007116308908215484,False,False,999,15880.1410863787,0.1880398878413386,0.0747456824856609,0.01871413856459248
2025-05-05,2025-05-06,485.92999267578125,-0.013108874144835192,0.013108874144835192,-1.0,-0.0038577156412833435,0.0,0.0028649597653505054,0.011447973689056923,0.2001657993084771,0.0,0.009301728812379895,0.0027445038289610757,0.010085291023881225,0.008773085542247152,False,False,1020,17786.319492596638,0.19523865338044102,0.13460702864368082,0.01819554021520372
2025-05-07,2025-05-08,483.29998779296875,0.010821458966327357,0.010821458966327357,1.0,-0.0004912497389610859,0.0,0.008535839023507519,0.009005071009448695,0.4866246396264625,0.0,0.01032489318847385,0.0025307029013539317,0.01873660485876151,0.010873889798623465,False,False,1149,20801.14702871807,0.1790183166359293,0.11610508286163458,0.01960172241650032
2025-05-08,2025-05-09,488.2900085449219,0.003932054468772872,0.003932054468772872,1.0,-0.0045694503853870305,0.0,0.002713157856892856,0.008247591829223078,0.24753396752866585,1.0,-0.000655363244421836,0.0004912497389610859,0.017649490988505614,0.01031565975146555,False,False,1191,21247.443835122154,0.21812416430901072,0.1008043486015994,0.01809394125240351
2025-05-09,2025-05-12,487.9700012207031,0.03897778340080649,0.03897778340080649,1.0,0.0016963172561712536,1.0,0.001775231131577959,0.010987435445751093,0.13909562870908096,0.0,0.04074021934356775,0.0045694503853870305,0.01093611633341327,0.007804257117015537,False,False,1169,19384.373963510436,0.22229116412856134,0.18427231771213098,0.018959686077150074
2025-05-12,2025-05-13,507.8500061035156,0.002579496983065477,0.002579496983065477,1.0,0.012628688716929348,1.0,0.01616389922054795,0.0014554703096480992,0.9173937349373531,0.0,0.01524076136444008,0.0016963172561712536,0.01313606091783131,0.0191253894939955,True,False,950,13396.971174207752,0.1347804967027381,0.10162961721164812,0.020239305439528017
2025-05-14,2025-05-15,518.6799926757812,-0.004164365649402257,0.004164365649402257,-1.0,-0.00528533331820813,0.0,0.002620565378183448,0.01047388860056353,0.20012788486154295,1.0,-0.001098957608289819,0.003695982878928916,0.006749510827379746,0.015877937522375787,True,False,977,16473.609302059584,0.16214414592964702,0.12092106048714413,0.01766546013918192
2025-05-15,2025-05-16,519.25,0.0027154032634209013,0.0027154032634209013,1.0,0.0016326137305311406,1.0,0.0019975398842715375,0.006884544046941388,0.22489540740004652,1.0,0.004352450198603863,0.00528533331820813,0.013033102994297635,0.016958831957688866,True,False,986,18732.343512716754,0.21397595302060254,0.1671754764511986,0.015567850945310139
2025-05-16,2025-05-19,521.510009765625,-0.013940325967122358,0.013940325967122358,-1.0,-0.015109714683427589,0.0,0.0,0.016120953679082062,0.0,1.0,-0.0009587543683480249,0.0016326137305311406,0.008859001677599903,0.016115801596249077,True,False,1035,11311.52609409385,0.22421983219122618,0.17148957456546152,0.01635622902727539
2025-05-19,2025-05-20,522.010009765625,-0.00486588190835735,0.00486588190835735,-1.0,-0.0015401252685349753,0.0,0.0054387754125626575,0.0028105993705085375,0.6592954685152312,0.0,0.0033332507075031215,0.015109714683427589,0.01589622232989483,0.005840170318119965,False,False,978,13535.20640973679,0.24180314832091052,0.17846681342879836,0.01528603279852608
2025-05-20,2025-05-21,520.27001953125,-0.007688315393617917,0.007688315393617917,-1.0,0.006256496371489839,1.0,0.009838880746729117,0.013035776268512489,0.43012145450632877,1.0,0.013896709847744715,0.0015401252685349753,0.008179957187348146,0.00359323165578271,False,False,975,16791.86545741702,0.2871282774307706,0.23365055215657993,0.014172358940068344
2025-05-22,2025-05-23,514.0,-0.015214022031553975,0.015214022031553975,-1.0,-0.006045275599333655,0.0,0.0011867679090376004,0.011181800434642453,0.0959503053272937,0.0,0.009260719388375471,0.0006619687599700441,0.01054505381917656,0.007200749561137764,False,False,1120,26778.772893474183,0.17037530753371008,0.11622002624731934,0.01686533205741603
2025-05-23,2025-05-27,509.239990234375,0.013569307815961551,0.013569307815961551,1.0,0.0098226214264312,1.0,0.010772057145411296,0.0030315347697786876,0.7803807307254081,0.0,0.023525215416087653,0.006045275599333655,0.012179007326118678,0.006753613774102311,False,False,993,20659.22166575811,0.193182899907266,0.10935472072052763,0.018583941337885376
2025-05-28,2025-05-29,518.9099731445312,0.01429928952867865,0.01429928952867865,1.0,-0.012159717679506854,0.0,0.0002849227177568192,0.017416704627815083,0.016095848827599075,1.0,0.0019656965254855052,0.0062622459249991325,0.01014922359979334,0.014615888769067414,False,False,1142,24513.731158555383,0.16819285911915655,0.10918422474808764,0.018055981681516974
2025-05-30,2025-06-02,519.1099853515625,-0.003602310049807822,0.003602310049807822,-1.0,-0.011542092357507139,0.0,0.0024614214069849094,0.01200607472334525,0.1701345820182872,1.0,-0.00789820411240405,0.0006353324508945324,0.016829188781683418,0.012691488296088389,False,False,1125,19604.964874976726,0.21726030951080322,0.14329195574017015,0.017399232069225376
2025-06-04,2025-06-05,528.77001953125,0.0026665149166005264,0.0026665149166005264,1.0,-0.010166386364816371,0.0,0.0054132467404188755,0.014387976729892893,0.2733794075166631,1.0,-0.007526980269105477,0.001439385147191441,0.007339382214936124,0.0040691702422549735,False,False,1222,24452.504565083833,0.17850310175587178,0.11286455583219769,0.01643665100582737
2025-06-05,2025-06-06,524.7899780273438,0.009927822921162566,0.009927822921162566,1.0,-0.00015097564121457907,0.0,0.0033962033829599836,0.003388761956198527,0.5005483761809739,0.0,0.009775348420516528,0.010166386364816371,0.01964940194160054,0.006571431483735297,False,False,1336,26524.67735029239,0.1684178085225411,0.07643179268989454,0.017615180514877326
2025-06-10,2025-06-11,534.2100219726562,0.0026393610874702045,0.0026393610874702045,1.0,-0.00599309585512009,0.0,0.0021657783321433755,0.01039408786456053,0.17243641757200742,1.0,-0.0033695527116432977,0.005723288514618785,0.011324683677000626,0.006547092610488239,False,False,1018,24983.097943217115,0.1958889087189176,0.1128236888461041,0.01616619942650056
2025-06-12,2025-06-13,533.6599731445312,-0.011205600512839031,0.011205600512839031,-1.0,0.0013644078098814516,1.0,0.0037091516167531147,0.007940423172308364,0.31839373401301063,0.0,0.012554719313866314,0.004839003105139961,0.007137333980663773,0.005040348249253042,False,False,1150,29827.20026435027,0.29516074999029157,0.19623195438516153,0.014320164818755277
2025-06-13,2025-06-16,526.9600219726562,0.006717735463293684,0.006717735463293684,1.0,0.00714416216275926,1.0,0.009180009645970877,9.423657614937575e-05,0.9898388964566619,0.0,0.013909890217569165,0.0013644078098814516,0.011505480938092763,0.007320665293622239,False,False,1170,24312.85016706933,0.18036817276151296,0.1493418244907302,0.01638131095265644
2025-06-16,2025-06-17,534.2899780273438,-0.004828756220008001,0.004828756220008001,-1.0,0.004946314295628862,1.0,0.007198289521771484,0.0030467643080664963,0.7026111957369111,0.0,0.009751185969715803,0.00714416216275926,0.009336539215514809,0.010025754133860662,True,True,991,26092.135646086994,0.23871982663812877,0.1922800968376705,0.014705083396209703
2025-06-18,2025-06-20,528.989990234375,0.006181628370323544,0.006181628370323544,1.0,-0.01020176713665244,0.0,0.0024423923817631366,0.014060365824871246,0.14799904059560506,1.0,-0.00408320229948822,0.00209391700185535,0.009733808143488678,0.010535644784455749,True,True,1114,32874.730840152566,0.22573461379104692,0.16209345173540052,0.014720216653067835
2025-06-23,2025-06-24,531.6500244140625,0.009856089520827283,0.009856089520827283,1.0,0.00538288023540523,1.0,0.0070964209701098735,0.0011561248897140608,0.8599068809368935,0.0,0.015292023905712604,0.009187424076799955,0.016172120455772713,0.009651181771406689,False,False,999,21485.36739663405,0.28368747421573165,0.20757088341705518,0.015066655008859472
2025-06-24,2025-06-25,539.780029296875,0.004223884060120975,0.004223884060120975,1.0,-0.0016603778513746281,0.0,0.00230601779439521,0.0049686541056772615,0.31699268724026397,1.0,0.002556492965206214,0.00538288023540523,0.008332535450672827,0.01009398783405521,False,False,935,20032.200567969678,0.19618143381137135,0.1330134182671207,0.015881425682305772
