date,next_date,qqq_open,qqq_close,day_oc,day_abs_oc,day_range,rv5,meaningful_move,next_close,next_cc,next_abs_cc,next_gap,next_oc,next_range,continuation_return,continued,pin_improvement,monthly_opex_week,quarterly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,near_gamma_share_1_0,front_gamma_share,front_near_gamma_share,dominant_strike,dominant_strike_share,dominant_strike_distance,weighted_abs_distance,strike_hhi,effective_strikes,bars,rth_open,rth_close,rth_high,rth_low,rth_oc,path_efficiency,whipsaw_ratio,bar_direction_persistence,reversal_count,adverse_excursion,adverse_to_net,resolution,gap_aligned_efficiency
2026-02-03,2026-02-04,628.2999877929688,616.52001953125,-0.0187489551020019,0.0187489551020019,0.030376526098197,0.0095755707521961,True,605.75,-0.017469050785145,0.017469050785145,-0.0024330110174531,-0.0150727118416654,0.0237299753768513,0.017469050785145,1.0,-0.017469050785145,False,False,1042,25456.552566828588,0.1386560384577031,0.2981317778864336,0.4237541189123632,0.0749810642486877,620.0,0.0941131154093252,0.0056445538806604,0.0169261952849456,0.044901214314184,22.27111260294146,7,614.7999877929688,605.6199951171875,615.0999755859375,600.469970703125,-0.01493167348414548,0.5221833760949343,0.47781662390506574,0.5714285714285714,2,0.0004879437197870759,0.03267843489245708,60m,
2026-02-04,2026-02-05,615.02001953125,605.75,-0.0150727118416654,0.0150727118416654,0.0237299753768513,0.0097712202174962,True,597.030029296875,-0.0143953292664052,0.0143953292664052,-0.0091456508911988,-0.0052981332523069,0.0165909827370511,0.0143953292664052,1.0,0.0045894004075526,False,False,905,26511.109842202528,0.1822485521500985,0.4436207023742519,0.4359204285811145,0.0874307561174543,600.0,0.1398989632487042,0.0094923648369789,0.0168134657880237,0.0531105652007888,18.828645415830497,7,600.2100219726562,597.0800170898438,604.8099975585938,594.77001953125,-0.005214849416418255,0.1804039934989552,0.8195960065010448,0.42857142857142855,5,0.007663943315740004,1.4696384696384723,60m,0.1804039934989552
2026-02-05,2026-02-06,600.2100219726562,597.030029296875,-0.0052981332523069,0.0052981332523069,0.0165909827370511,0.0098902906939217,True,609.6500244140625,0.021137957050586,0.021137957050586,0.005292821113626,0.0157617120148212,0.0211713866858043,-0.021137957050586,0.0,-0.0111888068993859,False,False,685,25897.872576588,0.2734457573393542,0.3700483521978613,0.4184220439330626,0.1533486373190216,600.0,0.1851232755552383,0.0049745750756,0.0186739384209437,0.0654279289049699,15.28399288708097,7,600.2000122070312,609.6300048828125,611.4099731445312,598.77001953125,0.01571141700098555,1.0,0.0,1.0,0,0.002382526902195384,0.15164303143668914,60m,1.0
2026-02-06,2026-02-09,600.1900024414062,609.6500244140625,0.0157617120148212,0.0157617120148212,0.0211713866858043,0.0170916167711255,True,614.3200073242188,0.00766010452414,0.00766010452414,-0.0034610781632408,0.0111598076539578,0.0186828740954853,0.00766010452414,1.0,0.00766010452414,False,False,779,25400.684587904805,0.1587743894916282,0.3310137129316601,0.3713410910873506,0.0744115709251844,620.0,0.1065594919439978,0.0169769132641057,0.0178318100125526,0.0496115524767634,20.15659559269729,7,607.5399780273438,614.3200073242188,616.4600219726562,605.0700073242188,0.011159807653957854,0.5368192142270333,0.46318078577296673,0.5714285714285714,3,0.004065527854059726,0.3643008894170211,60m,-0.5368192142270333
2026-02-09,2026-02-10,607.5399780273438,614.3200073242188,0.0111598076539578,0.0111598076539578,0.0186828740954853,0.0172191760054446,True,611.469970703125,-0.0046393355044833,0.0046393355044833,0.0016115220448167,-0.0062408003619396,0.009783190672566,-0.0046393355044833,0.0,-0.0046393355044833,False,False,1094,29068.56363823833,0.1549992577247921,0.415208285276697,0.3554196080724466,0.0721420551193455,620.0,0.1193644944509062,0.0092459835396236,0.0161131275537487,0.0483378184381047,20.687735448393745,7,615.3049926757812,611.510009765625,617.02001953125,611.010009765625,-0.006167645241513475,0.6115991068530341,0.3884008931469659,0.5714285714285714,5,0.002787279277567049,0.4519195200797703,60m,
2026-02-10,2026-02-11,615.3099975585938,611.469970703125,-0.0062408003619396,0.0062408003619396,0.009783190672566,0.0160275675235093,True,613.1099853515625,0.0026820853468105,0.0026820853468105,0.0080298860368261,-0.0053052005343224,0.0160760422601624,-0.0026820853468105,0.0,0.0026820853468105,False,False,954,30567.9105606906,0.1640659870539876,0.3426376591547737,0.3657984882018658,0.0770813853451182,620.0,0.1041417594433228,0.0139500379504595,0.0156244949408126,0.0499939854819549,20.00240609664825,7,616.3980102539062,612.97998046875,617.52001953125,607.6900024414062,-0.005545166805045798,0.19909130662002325,0.8009086933799767,0.5714285714285714,4,0.0018202675198149532,0.32826199532151307,60m,-0.19909130662002325
2026-02-11,2026-02-12,616.3800048828125,613.1099853515625,-0.0053052005343224,0.0053052005343224,0.0160760422601624,0.0133271803546334,True,600.6400146484375,-0.0203388804636326,0.0203388804636326,0.0026097056960772,-0.0228888529896859,0.0264878906270998,0.0203388804636326,1.0,-0.0203388804636326,False,False,1083,32105.19966272536,0.1796166965572495,0.3735956895395961,0.339393364852328,0.0917530560811001,620.0,0.1138122054891525,0.011237811833201,0.0150797253320394,0.0520443096642817,19.214396471979818,7,614.7030029296875,600.5599975585938,615.8099975585938,599.5698852539062,-0.023007867707962815,0.7727134791931358,0.22728652080686418,0.7142857142857143,4,0.0018008609420001045,0.07827152715142059,60m,-0.7727134791931358
2026-02-12,2026-02-13,614.7100219726562,600.6400146484375,-0.0228888529896859,0.0228888529896859,0.0264878906270998,0.0153249998581829,True,601.9199829101562,0.0021310073097076,0.0021310073097076,-0.0003496636380098,0.0024815386515502,0.0167487968054908,-0.0021310073097076,0.0,-0.0021310073097076,False,False,915,30576.89983354481,0.2488158345932938,0.4579968983262951,0.3699459999213634,0.1190514160532449,600.0,0.1754657499196029,0.0010655544632871,0.015616997598503,0.0637307200247206,15.69101996042266,7,600.2249755859375,601.8200073242188,606.469970703125,596.4199829101562,0.0026573898174167,0.14802793685319557,0.8519720631468044,0.7142857142857143,2,0.006339277488523082,2.3855278766310684,60m,
2026-02-13,2026-02-17,600.4299926757812,601.9199829101562,0.0024815386515502,0.0024815386515502,0.0167487968054908,0.0108895634525048,False,601.2999877929688,-0.0010300291314303,0.0010300291314303,-0.0058811438859841,0.0048798136407115,0.017626903330681,,,0.0010300291314303,False,False,836,25575.3923872496,0.2153630167874817,0.3567367685573273,0.6709698647366313,0.140130092875719,600.0,0.1540580147227168,0.0031897643618234,0.0171120876483057,0.0609820519566005,16.398267488796154,7,598.3900146484375,601.1900024414062,603.9500122070312,593.3400268554688,0.004679202066254051,0.2288178285873897,0.7711821714126104,0.7142857142857143,3,0.008439291547897384,1.8035749318801022,60m,-0.2288178285873897
2026-02-17,2026-02-18,598.3800048828125,601.2999877929688,0.0048798136407115,0.0048798136407115,0.017626903330681,0.0094623243575991,True,605.7899780273438,0.0074671384093241,0.0074671384093241,0.0013470772909323,0.0061118280136684,0.0150508049423759,0.0074671384093241,1.0,-0.0074671384093241,True,False,908,28590.07413760372,0.2357289079280026,0.3929645741945425,0.6789241056445426,0.1635762994602855,600.0,0.1603050652197578,0.002161962114352,0.0155931754194911,0.0609003841269521,16.42025767711766,7,602.1099853515625,605.6699829101562,609.77099609375,600.719970703125,0.005912536986934613,0.2547397659924793,0.7452602340075207,0.42857142857142855,2,0.0023085726565818246,0.39045382070053086,60m,
2026-02-18,2026-02-19,602.1099853515625,605.7899780273438,0.0061118280136684,0.0061118280136684,0.0150508049423759,0.0107900780005247,True,603.469970703125,-0.003829722194767,0.003829722194767,-0.0049191643586673,0.0010948278018019,0.0083692492581808,-0.003829722194767,0.0,0.003829722194767,True,False,950,38935.06521594432,0.1837111660415915,0.5055410467711792,0.5676349933863719,0.1511387591514192,600.0,0.1424854093298602,0.0095577316187994,0.0150456454738714,0.0631133968641555,15.844496567858432,7,602.8099975585938,603.47998046875,605.8150024414062,600.760009765625,0.0011114329770072207,0.11591463479023009,0.8840853652097699,0.5714285714285714,4,,,60m,-0.11591463479023009
2026-02-19,2026-02-20,602.8099975585938,603.469970703125,0.0010948278018019,0.0010948278018019,0.0083692492581808,0.0105002631593643,False,608.8099975585938,0.0088488692308035,0.0088488692308035,-0.005551188540557,0.0144804414318995,0.0184267580112249,,,-0.0088488692308034,True,False,844,39982.08792245261,0.2147946055179573,0.4849653181789654,0.5729925240990226,0.1754131626422564,600.0,0.1794044654434168,0.0057500304432414,0.0138382295900288,0.070055666153054,14.274362873307796,7,600.1099853515625,608.8699951171875,610.3499755859375,599.22998046875,0.014597340453339047,0.6820315915527762,0.31796840844722385,0.7142857142857143,4,0.0014664059993885399,0.10045706641397878,60m,-0.6820315915527762
2026-02-20,2026-02-23,600.1199951171875,608.8099975585938,0.0144804414318995,0.0144804414318995,0.0184267580112249,0.0054177213934211,True,601.4099731445312,-0.0121548996299954,0.0121548996299954,-0.0036136269375561,-0.0085722496045256,0.0147172714124063,-0.0121548996299954,0.0,0.0121548996299954,True,False,775,24342.521250949478,0.1793136930237773,0.2872609952960032,0.5605360176141762,0.1275415404642282,600.0,0.113918075026869,0.0144708490233783,0.017430348590586,0.0524776557536879,19.055729255393096,7,606.6270141601562,601.4199829101562,608.010009765625,599.0499877929688,-0.008583579577656764,0.45929387443067415,0.5407061255693258,0.7142857142857143,3,0.0022798120973617306,0.2656015566391589,60m,0.45929387443067415
2026-02-23,2026-02-24,606.6099853515625,601.4099731445312,-0.0085722496045256,0.0085722496045256,0.0147172714124063,0.0086231134068154,True,607.8699951171875,0.0107414613344027,0.0107414613344027,0.0016462169131561,0.0090802962839278,0.0153971669561915,-0.0107414613344027,0.0,-0.0107414613344028,False,False,1086,25659.853125665428,0.2355820133062351,0.3520247395960851,0.5269788653697893,0.1499460802038195,600.0,0.1440328766738545,0.0023444458979605,0.0172252811527665,0.0550755414100109,18.156880066879072,7,602.0549926757812,607.8400268554688,608.989990234375,599.7390747070312,0.009608813563652063,0.6630430220356768,0.3369569779643232,0.5714285714285714,2,0.0038466884203668893,0.4003291764259043,60m,
2026-02-24,2026-02-25,602.4000244140625,607.8699951171875,0.0090802962839278,0.0090802962839278,0.0153971669561915,0.0098403049062296,True,616.6799926757812,0.0144932265605499,0.0144932265605499,0.0052643036055997,0.0091805935233637,0.0095908946595066,0.0144932265605499,1.0,-0.0074851330539708,False,False,1027,29118.7025467753,0.2603647733275432,0.3482195756128389,0.5541741054352017,0.1883022248331806,610.0,0.1242038057834264,0.0035040467532894,0.016376264744466,0.0528060947048191,18.93720801717872,7,611.0900268554688,616.52001953125,616.8300170898438,611.0,0.008885749132125031,0.7573100659714833,0.24268993402851669,0.7142857142857143,4,0.0001473217554081317,0.016579553757095505,60m,0.7573100659714833
2026-02-25,2026-02-26,611.0700073242188,616.6799926757812,0.0091805935233637,0.0091805935233637,0.0095908946595066,0.0111873718953135,True,609.239990234375,-0.0120646081108031,0.0120646081108031,-0.0017674739463868,-0.0103153663056088,0.0188266954086553,-0.0120646081108031,0.0,-0.0120646081108031,False,False,1027,28768.980712995915,0.1769312924626908,0.3888122830111167,0.5477374008093308,0.1343637640815,620.0,0.1422459029816423,0.0053836793209605,0.0156664162768141,0.0552999706745989,18.08319222959973,7,615.489990234375,609.260009765625,615.530029296875,603.97998046875,-0.010121985032409131,0.2962627564348159,0.7037372435651841,0.5714285714285714,5,6.505233738204801e-05,0.006426835958930965,60m,
2026-02-26,2026-02-27,615.5900268554688,609.239990234375,-0.0103153663056088,0.0103153663056088,0.0188266954086553,0.0130151023260144,True,607.2899780273438,-0.0032007291679606,0.0032007291679606,-0.0102751130358609,0.0071478286148791,0.0100617244125,0.0032007291679606,1.0,-0.0032007291679606,False,False,911,33171.24438571878,0.2903348463845459,0.4850052863449222,0.5314456816558698,0.2319528427275973,610.0,0.1919073306959184,0.0012474718958166,0.0142234754013761,0.0679482327513287,14.717086221502136,7,602.9500122070312,607.35498046875,608.3200073242188,602.1900024414062,0.007305693958931769,0.5822824639961273,0.41771753600387274,0.42857142857142855,2,0.0012604855298751368,0.17253467459228797,60m,-0.5822824639961273
2026-02-27,2026-03-02,602.97998046875,607.2899780273438,0.0071478286148791,0.0071478286148791,0.0100617244125,0.0125301466863391,True,608.0900268554688,0.0013174082515305,0.0013174082515305,-0.0138813301401158,0.0154126869880739,0.0196446394760759,0.0013174082515305,1.0,-0.0013174082515305,False,False,779,21951.520578951702,0.217789575521643,0.2913132411824338,0.4683830508997224,0.1277758867459591,600.0,0.1234331507162059,0.0120041138354097,0.0181622382513729,0.0487642978020351,20.5068061076082,7,598.9299926757812,608.0399780273438,609.9199829101562,597.989990234375,0.015210434379588689,0.5813721595114009,0.41862784048859913,0.5714285714285714,6,0.0015694696423645318,0.10318374894478013,60m,-0.5813721595114009
2026-03-02,2026-03-03,598.8599853515625,608.0900268554688,0.0154126869880739,0.0154126869880739,0.0196446394760759,0.0106945011940878,True,601.5800170898438,-0.0107056677105679,0.0107056677105679,-0.0193392577517474,0.0088038499648577,0.0198819686584702,-0.0107056677105679,0.0,0.0107056677105679,False,False,1252,25101.837279863947,0.1903753570998231,0.2964830214855257,0.4517578012121654,0.1206012566664653,600.0,0.1330401645927881,0.013303995293762,0.0178481530359295,0.0502062964744303,19.917820477144577,7,596.3200073242188,601.6599731445312,603.9550170898438,591.8699951171875,0.008954866103308756,0.3513146693650717,0.6486853306349283,0.7142857142857143,2,0.007462456654773586,0.833340953251804,60m,-0.3513146693650717
2026-03-03,2026-03-04,596.3300170898438,601.5800170898438,0.0088038499648577,0.0088038499648577,0.0198819686584702,0.0107418959384722,True,610.75,0.0152431640840005,0.0152431640840005,0.0042886332348073,0.0109077515035778,0.0157086537760111,0.0152431640840005,1.0,-0.0152431640840003,False,False,1174,26928.839409890687,0.2272941628082808,0.3509439642783749,0.4470922727578387,0.1333963253819683,600.0,0.1416577686562799,0.0026264454352841,0.0173203376659102,0.053927905352182,18.54327538719316,7,604.1500244140625,610.5499877929688,612.8800048828125,603.4299926757812,0.010593334635901508,0.5517192391676093,0.44828076083239066,0.5714285714285714,3,0.0011918094996016526,0.11250560286866912,60m,0.5517192391676093
2026-03-04,2026-03-05,604.1599731445312,610.75,0.0109077515035778,0.0109077515035778,0.0157086537760111,0.011031649065865,True,608.9099731445312,-0.0030127332877097,0.0030127332877097,-0.0054850193793491,0.0024859214187971,0.0171919770773638,-0.0030127332877097,0.0,0.0030127332877097,False,False,1115,26937.56181754808,0.1593489383824428,0.3331232068189768,0.4219893318703694,0.0937309220278261,600.0,0.1213348326207318,0.0176013098649201,0.0179904952525309,0.0479502752848266,20.85493762152475,7,607.4500122070312,608.969970703125,612.760009765625,602.260009765625,0.002502195185693168,0.12592854795074715,0.8740714520492529,0.5714285714285714,2,0.008543916926677733,3.4145685258805516,60m,-0.12592854795074715
2026-03-05,2026-03-06,607.4000244140625,608.9099731445312,0.0024859214187971,0.0024859214187971,0.0171919770773638,0.0095916168247065,False,599.75,-0.0150432306063691,0.0150432306063691,-0.0141235584326621,-0.0009328472970152,0.0125962510854386,,,0.0142220911571039,False,False,1015,30007.275744965176,0.1980203427134669,0.3473268651763236,0.4289501327378188,0.1262056326161377,600.0,0.129124292319739,0.0146326608817365,0.0164963652417262,0.0504487782075827,19.82208559908582,7,600.3350219726562,599.8699951171875,605.989990234375,598.3699951171875,-0.0007746122389140631,0.04826581356308004,0.95173418643692,0.42857142857142855,4,,,60m,0.04826581356308004
2026-03-06,2026-03-09,600.3099975585938,599.75,-0.0009328472970152,0.0009328472970152,0.0125962510854386,0.0117718214011643,False,607.760009765625,0.0133555811015007,0.0133555811015007,-0.0092038674968737,0.0227690115638428,0.0299124675971759,,,-0.0125219004012088,False,False,847,21046.853485560645,0.1785582840688678,0.355079108804905,0.4187688067222537,0.071915436549375,600.0,0.1338898912325159,0.0004168403501458,0.0188582042437513,0.054505039100886,18.34692748589815,7,594.219970703125,607.760009765625,609.25,591.3350219726562,0.022786240331974073,0.7171629004622895,0.2828370995377105,0.7142857142857143,3,0.004855018129153528,0.21306797692030296,60m,-0.7171629004622895
2026-03-09,2026-03-10,594.22998046875,607.760009765625,0.0227690115638428,0.0227690115638428,0.0299124675971759,0.0137904583092965,True,607.77001953125,1.6469931328311205e-05,1.6469931328311205e-05,3.2939862656844454e-05,-1.6469388829043474e-05,0.0129491822277389,1.6469931328311205e-05,1.0,-1.6469931328420492e-05,False,False,1240,23805.82181115994,0.1966464624852957,0.2940153016468819,0.3604304727237147,0.0906284102589576,600.0,0.1236998459598475,0.0127682138359473,0.0184771631532952,0.0477820307204362,20.92836961766682,7,607.7899780273438,607.6400146484375,613.2800903320312,605.4199829101562,-0.00024673552432197265,0.012991133036181653,0.9870088669638184,0.5714285714285714,3,,,60m,
2026-03-10,2026-03-11,607.780029296875,607.77001953125,-1.6469388829043474e-05,1.6469388829043474e-05,0.0129491822277389,0.0124880108581331,False,607.6900024414062,-0.0001316568558374,0.0001316568558374,0.0019415118183869,-0.0020691513923422,0.0121755979089155,,,0.0001316568558374,False,False,1129,24392.390511852915,0.2065547710660444,0.2925955970049895,0.3827964577801761,0.0981296112935862,600.0,0.1265522086725352,0.01278447320788,0.0181269761708058,0.0481113146920799,20.785131447771896,7,608.9500122070312,607.72998046875,612.4299926757812,605.030029296875,-0.0020035006385161758,0.17232045103837101,0.827679548961629,0.5714285714285714,3,,,60m,
2026-03-11,2026-03-12,608.9500122070312,607.6900024414062,-0.0020691513923422,0.0020691513923422,0.0121755979089155,0.0101134385589711,False,597.260009765625,-0.0171633441950312,0.0171633441950312,-0.0081126769503775,-0.0091246929306716,0.0116671770590011,,,0.0081456206077843,False,False,1111,27536.73933890197,0.2342426436237008,0.3309877319377728,0.3832966770630253,0.1211394177023062,600.0,0.1317810646218002,0.0126544824014078,0.0168000190391973,0.049532141728814,20.18891097976237,7,602.760009765625,597.3400268554688,604.1300048828125,597.0499877929688,-0.008991941771757106,0.7725655324813169,0.22743446751868313,0.5714285714285714,2,0.0022728699565191858,0.2527674237902729,60m,0.7725655324813169
2026-03-12,2026-03-13,602.760009765625,597.260009765625,-0.0091246929306716,0.0091246929306716,0.0116671770590011,0.012523229624213,True,593.719970703125,-0.0059271322449483,0.0059271322449483,0.0041355032360097,-0.0100211928056815,0.0184676155801006,0.0059271322449483,1.0,-0.0059271322449483,False,False,931,27247.40373998611,0.3321424597839744,0.4093629193852601,0.383843673762901,0.1833199201162978,600.0,0.1832695220819063,0.0045876003575899,0.0162618039594174,0.0647301757279096,15.448745330206648,7,599.72998046875,593.6900024414062,603.5999145507812,592.5700073242188,-0.010071162396488642,0.6967030181851463,0.30329698181485365,0.5714285714285714,4,0.0064527941041174946,0.6407198940975564,60m,-0.6967030181851463
2026-03-13,2026-03-16,599.72998046875,593.719970703125,-0.0100211928056815,0.0100211928056815,0.0184676155801006,0.0110532303856585,True,600.3800048828125,0.0112174670018261,0.0112174670018261,0.0106447612276443,0.0005666736682889,0.0080004046257273,-0.0112174670018261,0.0,0.0099373858135094,False,False,886,22041.59617006544,0.0959711541962378,0.2638176198527797,0.8401543134964731,0.080098909873005,600.0,0.1516852663995863,0.0105774264076679,0.0191256427174085,0.0591761505927227,16.898699729261825,7,600.0399780273438,600.3099975585938,603.85498046875,599.1199951171875,0.000450002568391783,0.04000289351851852,0.9599971064814815,0.42857142857142855,3,,,60m,0.04000289351851852
2026-03-16,2026-03-17,600.0399780273438,600.3800048828125,0.0005666736682889,0.0005666736682889,0.0080004046257273,0.0103297759041962,False,603.3099975585938,0.0048802302740798,0.0048802302740798,0.0045971047389623,0.000281829933395,0.0067124642128307,,,-0.0048802302740797,True,True,1280,27469.64838205418,0.290086007774445,0.4687357664027768,0.8241802101605408,0.2572238357480287,600.0,0.1857286891058122,0.0006329406038209,0.0141553021881113,0.067219902221001,14.876546483395169,7,603.1400146484375,603.3800048828125,605.8900146484375,601.8699951171875,0.00039790136377360064,0.06976579134137686,0.9302342086586232,0.7142857142857143,4,,,60m,0.06976579134137686
