symbol,year,date,next_date,day_abs_oc,day_range,rv5,median20_range,next_rth_range,next_max_excursion,next_abs_oc,next_range_vs_20d,monthly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
SPY,2023,2023-08-14,2023-08-15,0.007668030247194535,0.00838763293537644,0.004689287377593171,0.008000975306454175,0.009725114756340449,0.00897581128254843,0.00757383298999037,1.215491159995889,True,1059,107132.18623586523,0.34336825328915815,0.28483730429429177,0.011212256770631793
IWM,2023,2023-08-15,2023-08-16,0.007281578998006744,0.008442412766176374,0.005646689497904779,0.011355514722975805,0.017288153120024144,0.011732457689112685,0.011436826918714171,1.5224455730786675,True,328,51962.52211098274,0.15003189647475867,0.13224839554551213,0.016360855319385307
QQQ,2023,2023-08-15,2023-08-16,0.007959638402708413,0.011993782134095578,0.009473907240073375,0.01126609929209978,0.013638697627491194,0.00946361508850213,0.00910155688279124,1.2105962564217032,True,858,56291.07044436278,0.22305156918905197,0.1948087400852522,0.01559692025694142
SPY,2023,2023-08-15,2023-08-16,0.00757383298999037,0.009725114756340449,0.006658238634838061,0.008000975306454175,0.010509410989211388,0.006666194989918051,0.006373405191657744,1.3135162385432841,True,1041,108253.54678088884,0.31716247487946997,0.26261577811005626,0.012141649326384276
IWM,2023,2023-08-16,2023-08-17,0.011436826918714171,0.017288153120024144,0.006452102978332852,0.011946883308742327,0.01668992525207628,0.014757890230453263,0.014435990631493145,1.397010820375483,True,362,84609.08816258228,0.26064010126528553,0.10744826177981742,0.01787200997683979
QQQ,2023,2023-08-16,2023-08-17,0.00910155688279124,0.013638697627491194,0.009389498993210649,0.011643773326935664,0.016897444886448294,0.01619384558204473,0.01478185792153619,1.4512000888371175,True,908,70443.36642111833,0.09493196108967807,0.07362497146551682,0.017862413021521216
SPY,2023,2023-08-16,2023-08-17,0.006373405191657744,0.010509410989211388,0.006763770509165912,0.008223148605323655,0.012875130629774035,0.012415384193022128,0.011039067632517052,1.5657178591468837,True,1048,129480.02029044536,0.2423059631991399,0.1580701890522322,0.01470038652891393
IWM,2023,2023-08-17,2023-08-18,0.014435990631493145,0.01668992525207628,0.006822303013696736,0.011946883308742327,0.01816583851945954,0.016684008419508345,0.013391071251365627,1.5205504272538086,True,345,94889.97713069624,0.14677544139338716,0.10428271738065858,0.017615093148869238
QQQ,2023,2023-08-17,2023-08-18,0.01478185792153619,0.016897444886448294,0.009510822465520522,0.011643773326935664,0.013229781224551505,0.011681567816265837,0.008078576361805867,1.1362108186997175,True,842,64590.50016618656,0.26291615612736763,0.1602031618611651,0.01658812037993985
SPY,2023,2023-08-17,2023-08-18,0.011039067632517052,0.012875130629774035,0.006791538023072373,0.008793907929526334,0.010522181069228575,0.009691515920237093,0.007222477139807726,1.196530729404092,True,998,134065.15600701177,0.24670731246723682,0.1892583237306744,0.014748380018843495
IWM,2023,2023-08-18,2023-08-21,0.013391071251365627,0.01816583851945954,0.008232210598667975,0.011946883308742327,0.011965303148853992,0.008903641005141294,0.0017324963222352663,1.0015418113356966,True,312,62016.343646467125,0.2896184882421362,0.04762675240719067,0.016687384894334967
QQQ,2023,2023-08-18,2023-08-21,0.008078576361805867,0.013229781224551505,0.009661467466096363,0.011643773326935664,0.015127085577189735,0.013820147066860411,0.011901448299342032,1.2991566524398142,True,864,42308.46871878987,0.07553497062584441,0.048905529859403246,0.019789158047476964
SPY,2023,2023-08-18,2023-08-21,0.007222477139807726,0.010522181069228575,0.006953260576993361,0.009321402692134266,0.010947270394189057,0.005850754496661059,0.004090980676175526,1.174423072980932,True,1064,92819.54410126213,0.20309935834757145,0.12470973878418919,0.016446867794146294
IWM,2023,2023-08-21,2023-08-22,0.0017324963222352663,0.011965303148853992,0.008273098663491619,0.01209588705690369,0.012591882379998452,0.009933370010391851,0.006539080733790725,1.0410052872320492,False,279,69279.57971476155,0.2642616331644829,0.054958206956066034,0.01739547994437876
QQQ,2023,2023-08-21,2023-08-22,0.011901448299342032,0.015127085577189735,0.011678682712081424,0.01261178167932354,0.010585199869121173,0.01067055033456743,0.008648159911948228,0.8393104272075325,False,810,48781.837644032086,0.16808191070067996,0.0876191932421433,0.017545214356767348
SPY,2023,2023-08-21,2023-08-22,0.004090980676175526,0.010947270394189057,0.007300467618909069,0.009583868608466377,0.008182568138839972,0.008250074939180285,0.006867942403552263,0.8537855090804878,False,923,96537.48450498075,0.2051329057085563,0.09779835449772026,0.015812027696794736
IWM,2023,2023-08-22,2023-08-23,0.006539080733790725,0.012591882379998452,0.00746860596228378,0.012402697141097704,0.01456526051396909,0.011467394621475835,0.009728224381156503,1.1743623462114134,False,330,81733.39645175953,0.13899923665532044,0.07584439053214259,0.018683021478268294
QQQ,2023,2023-08-22,2023-08-23,0.008648159911948228,0.010585199869121173,0.010972254090259094,0.01261178167932354,0.01607333393211115,0.015469896473101041,0.012425253568873362,1.2744697252778068,False,772,55158.56421629561,0.2052313041405855,0.12026165254116435,0.016911212730457596
SPY,2023,2023-08-22,2023-08-23,0.006867942403552263,0.008182568138839972,0.0058949750218694665,0.009583868608466377,0.010404114568511667,0.010062637285678688,0.008605574910180769,1.085586102393003,False,931,104671.1591639301,0.2831141164131305,0.1575466303614323,0.015450822662128914
IWM,2023,2023-08-23,2023-08-24,0.009728224381156503,0.01456526051396909,0.008561997974853132,0.01240917667247592,0.01695006418163799,0.011189973176347623,0.010958158052884581,1.3659297976822227,False,378,82120.25042974137,0.29075637292253703,0.05762630776920217,0.017062122016477648
QQQ,2023,2023-08-23,2023-08-24,0.012425253568873362,0.01607333393211115,0.01187826376645912,0.01343423942602135,0.0314780485391954,0.03221518674887425,0.030646234915239656,2.3431210015674,False,844,53824.24621618354,0.21430329425517075,0.09467057664454984,0.016753140901569707
SPY,2023,2023-08-23,2023-08-24,0.008605574910180769,0.010404114568511667,0.0074137372066067,0.010064614662426058,0.018799648796336874,0.017923401896245084,0.017540281432336657,1.8678955356851437,False,1024,97903.3924957994,0.23392278480303974,0.1207683589037637,0.015573937112087646
IWM,2023,2023-08-24,2023-08-25,0.010958158052884581,0.01695006418163799,0.00928394824054392,0.01240917667247592,0.018417904132424338,0.013490429712065932,0.000325967398617677,1.484216448725082,False,348,87470.92676936765,0.14889303401111995,0.0836241875717891,0.01838059648747761
QQQ,2023,2023-08-24,2023-08-25,0.030646234915239656,0.0314780485391954,0.015463919208898894,0.01343423942602135,0.019775191309060535,0.010136114110302241,0.005385648217216099,1.4719993206877886,False,845,63760.11009796618,0.26185911904163517,0.14027607608332107,0.016796103014179286
SPY,2023,2023-08-24,2023-08-25,0.017540281432336657,0.018799648796336874,0.009559525679484069,0.010064614662426058,0.014361238028069661,0.008459753277658022,0.0029406596299350607,1.426903911352321,False,989,109841.074614746,0.27982771312726473,0.1860896925124904,0.01446911382591106
IWM,2023,2023-08-25,2023-08-28,0.000325967398617677,0.018417904132424338,0.009109430923747972,0.01293516350222797,0.010441423469048285,0.010333281215921808,0.004328084113869979,0.8072123299600998,False,331,85599.22473159604,0.09889479702889961,0.05943393653563427,0.017892893862362654
QQQ,2023,2023-08-25,2023-08-28,0.005385648217216099,0.019775191309060535,0.015577589710391448,0.013950882613628687,0.009428026777701569,0.007522279298215473,0.0006266668706771394,0.6758014556363109,False,825,57234.9048357897,0.16027296814235908,0.0797569629234808,0.01751562011123433
SPY,2023,2023-08-25,2023-08-28,0.0029406596299350607,0.014361238028069661,0.010028515717617582,0.010064614662426058,0.007755953218892413,0.005159417704329261,0.0011758763176854536,0.7706160125382142,False,956,93795.57564013079,0.2603021041015934,0.14408805049403625,0.015388707164615859
IWM,2023,2023-08-28,2023-08-29,0.004328084113869979,0.010441423469048285,0.010020498121698307,0.01293516350222797,0.02048069381520647,0.015252786102510907,0.014498235090791622,1.5833347457632714,False,318,81383.41910831645,0.3104239637979851,0.06580026892910133,0.01602732295009917
QQQ,2023,2023-08-28,2023-08-29,0.0006266668706771394,0.009428026777701569,0.014236967462439314,0.013950882613628687,0.024279773995420032,0.023379548726805144,0.022397401543428952,1.740375477871271,False,772,64476.802208511515,0.20420939485041334,0.10814821307830441,0.016778586128073574
SPY,2023,2023-08-28,2023-08-29,0.0011758763176854536,0.007755953218892413,0.010008698674186965,0.010064614662426058,0.0157913042998658,0.015362065750162524,0.014706901288577434,1.5689924383115263,False,941,94651.08089272417,0.16951968692362326,0.09735685904528768,0.014724896041128288
IWM,2023,2023-08-29,2023-08-30,0.014498235090791622,0.02048069381520647,0.01098303738279274,0.013312024763158918,0.012145095782167593,0.010014408595315993,0.006445462853061246,0.912340233604372,False,320,78874.3082251984,0.14501161989162947,0.04667497081066141,0.01755163740411784
QQQ,2023,2023-08-29,2023-08-30,0.022397401543428952,0.024279773995420032,0.016588378192113045,0.014695076588477959,0.009576469293396943,0.006855546550214475,0.0052816379720463935,0.6516787602798622,False,757,52770.10730538346,0.18068262240372193,0.0596206590833156,0.017787762137227124
SPY,2023,2023-08-29,2023-08-30,0.014706901288577434,0.0157913042998658,0.011053585456482263,0.010456762778861529,0.006429255379528382,0.004805240406627664,0.0033369668470388802,0.6148418507231701,False,940,86128.01907591226,0.25930564276956486,0.1391865040092247,0.01539516988396239
IWM,2023,2023-08-30,2023-08-31,0.006445462853061246,0.012145095782167593,0.010483002758734507,0.013312024763158918,0.00914374077929992,0.00560252418441487,0.003118373929213214,0.686878288012599,False,361,88616.76106380149,0.14991198122232208,0.057813956962922734,0.017298642775679173
QQQ,2023,2023-08-30,2023-08-31,0.0052816379720463935,0.009576469293396943,0.015738789524411136,0.013950882613628687,0.007560901164791196,0.007375175787369459,0.002785556815854129,0.5419657934333785,False,896,60117.064584270316,0.22302126978138218,0.09457779209743107,0.018089487532822218
SPY,2023,2023-08-30,2023-08-31,0.0033369668470388802,0.006429255379528382,0.010515800948829994,0.010456762778861529,0.00591161949792519,0.0033099125249993477,0.0028783080051734133,0.5653393524309072,False,1070,105574.42502199678,0.2729811369502707,0.1320128518587012,0.014915275120258276
IWM,2023,2023-08-31,2023-09-01,0.003118373929213214,0.00914374077929992,0.005907226085612492,0.0129687436409294,0.010575021988647147,0.009417547309710228,0.004103744669017528,0.8154237820903747,False,349,96250.23215670374,0.18299245431044828,0.087367600806286,0.016134632007010083
QQQ,2023,2023-08-31,2023-09-01,0.002785556815854129,0.007560901164791196,0.007352387538800584,0.013950882613628687,0.012486856141466145,0.011486937562386501,0.0073869547941118885,0.8950585054215618,False,855,61748.278162786344,0.10233945602764145,0.06152156767474196,0.018134094663877543
SPY,2023,2023-08-31,2023-09-01,0.0028783080051734133,0.00591161949792519,0.005742223431398383,0.010456762778861529,0.008804688381239068,0.0077611208165746515,0.00436924537736183,0.8420090010110826,False,985,116581.96672002836,0.2900391311350154,0.15500155722858788,0.013501766767987804
IWM,2023,2023-09-01,2023-09-05,0.004103744669017528,0.010575021988647147,0.006365215720190497,0.01240917667247592,0.01650403229504907,0.015419979430005837,0.014869455081390148,1.3299860845446512,False,305,75165.04425234953,0.2799526275865239,0.07692995505650851,0.018205834205811386
QQQ,2023,2023-09-01,2023-09-05,0.0073869547941118885,0.012486856141466145,0.008700020827614986,0.01343423942602135,0.0092364336008775,0.006741536266121617,0.0034504295683159825,0.6875293277107343,False,806,56772.48916965016,0.14612145977890018,0.09492277571660879,0.01762880185463847
SPY,2023,2023-09-01,2023-09-05,0.00436924537736183,0.008804688381239068,0.005990631742007798,0.010064614662426058,0.004193162391657793,0.0034730670168496847,0.0033057944126962946,0.41662423573075363,False,876,101208.8020840846,0.36153552932431915,0.19114306114925356,0.012739129620378768
IWM,2023,2023-09-05,2023-09-06,0.014869455081390148,0.01650403229504907,0.01403064550021333,0.013504198248578951,0.016037635192742344,0.01064347754973638,0.004971627755367303,1.1876036546212574,False,318,94238.5546101162,0.18278535487635472,0.030293973801271204,0.016296415980360166
QQQ,2023,2023-09-05,2023-09-06,0.0034504295683159825,0.0092364336008775,0.009113030910982084,0.01343423942602135,0.013067198610401877,0.01228866762076053,0.0067324230098074755,0.9726787052113619,False,829,59298.31112732647,0.12952662312333063,0.09060735095445664,0.01730941888071651
SPY,2023,2023-09-05,2023-09-06,0.0033057944126962946,0.004193162391657793,0.0071982594312554335,0.010064614662426058,0.010481740122673316,0.010342255386629917,0.004861714329738587,1.0414447521577255,False,968,109986.89965760341,0.3233014535036506,0.17611913128828316,0.012843633179766875
IWM,2023,2023-09-06,2023-09-07,0.004971627755367303,0.016037635192742344,0.012168036627286601,0.01357857144698377,0.009668405265328948,0.008442742429740413,0.004375054344085916,0.7120340532933312,False,369,102327.17951577368,0.1897904246554468,0.04151762269254087,0.015757016802910653
