symbol,year,date,next_date,gap,abs_gap,gap_atr20,gap_up,day_abs_oc,day_range,rv5,rv20,median20_range,atr20,range20_ratio,adv20_dollar,log_adv20_dollar,prior_cc_aligned,prior_oc_aligned,signed_gex_to_adv,gross_gex_to_adv,followthrough_oc,continued,mfe,mae,excursion_efficiency,rth_range,eligible_contracts,call_dgamma,put_dgamma,signed_dgex,gross_dgex
SPY,2008,2008-05-05,2008-05-06,-0.005751601139649232,0.005751601139649232,0.42479827903241146,0.0,0.0015597376484990377,0.008507599960845266,0.011106110205389052,0.00996886744225394,0.011855301313012503,0.013539605557607245,0.7176198846592987,24082142752.344234,23.90473643816003,0.004805264815393451,0.0015597376484990377,0.0922484388454585,0.3402240804911035,-0.014497921311300566,0.0,0.0023568203868927773,0.015569153961743964,0.13147516230112266,0.017925974348636665,1223,5207432473.564519,2985892400.6072903,2221540072.9572287,8193324874.171809
IWM,2008,2008-05-08,2008-05-09,-0.005717473155766206,0.005717473155766206,0.29311434285866617,0.0,0.0001394700139469851,0.010878661087866124,0.009630616750467681,0.012864163351376641,0.016533134659988485,0.019505948088398582,0.6579914403161161,3529727655.95,21.98448655362635,-0.002096143096701919,-0.0001394700139469851,-0.19969835468703115,0.8904702649843307,-0.0028050490883591017,0.0,0.00364656381486661,0.011500701262272095,0.24074074074073315,0.015147265077138827,524,1219118357.8648953,1923999163.2514215,-704880805.3865261,3143117521.116317
SPY,2008,2008-05-08,2008-05-09,-0.0040241303815999885,0.0040241303815999885,0.283126423584672,0.0,0.004150572343259995,0.0095893155292216,0.009896086396899956,0.010869075992269595,0.011855301313012503,0.014213192575423922,0.8088630795656173,24327007801.38023,23.914853002265023,0.0025802751553821723,0.004150572343259995,-0.005973621633649487,0.4126191403243981,-0.002164415490717886,0.0,0.0010823159704625995,0.0056998049480603274,0.15958370301341018,0.006782120918522851,1224,4946234352.793076,5091554692.87736,-145320340.08428478,10037789045.670437
IWM,2008,2008-05-09,2008-05-12,0.006573426573426522,0.006573426573426522,0.34956739276312776,1.0,0.0028050490883591017,0.015147265077138827,0.009629225022331524,0.011437825072888338,0.015659432476859015,0.01880446148442906,0.967293361334962,3441203719.85,21.959087165685542,-0.0029284618602704038,0.0028050490883591017,-0.12841011990454793,0.7063342205980079,0.015284146172016122,1.0,0.018063081839655437,0.00222314853411143,0.8904109589041099,0.02028623037376676,551,994377282.5486501,1436262664.830565,-441885382.28191483,2430639947.3792152
SPY,2008,2008-05-09,2008-05-12,0.0025198417215195335,0.0025198417215195335,0.18742580655220586,1.0,0.002164415490717886,0.006782120918522851,0.009457535800881198,0.00977102664960539,0.010946399851307994,0.01344447580551109,0.619575477841918,23899723811.160446,23.897132739798714,-0.0018684247810167864,0.002164415490717886,-0.044232058421212195,0.4719537057723484,0.008689457809694767,1.0,0.009407526032316094,0.0037343195691202924,0.7158451192949538,0.01314184560143632,1217,5111214619.873361,6168348599.739446,-1057133979.866085,11279563219.612806
SPY,2008,2008-05-13,2008-05-14,0.004199964527333844,0.004199964527333844,0.30806231663238326,1.0,0.0022727769402107745,0.00823865749491489,0.010366133786325756,0.009905079767599115,0.011855301313012503,0.01363349004593036,0.6949344666484396,23840564309.27247,23.894654349554372,0.00014231097112227253,-0.0022727769402107745,-0.010888722915255226,0.3088289702259204,-0.0021266249742228904,0.0,0.008010136414043023,0.004324094206644591,0.6494232725475397,0.012334230620687541,1211,3551531813.1652284,3811125112.0722194,-259593298.906991,7362656925.237448
IWM,2008,2008-05-15,2008-05-16,0.01291638341264445,0.01291638341264445,0.681836592542165,1.0,0.002043596730245012,0.016212534059945667,0.009980112593949054,0.010099964824705227,0.01668937329700284,0.018943517484866723,0.9714285714285745,3416211166.5,21.95179792785325,0.002043596730245012,0.002043596730245012,0.014355440281961418,0.5825140463545013,-0.007381208053691246,0.0,0.00026845637583883253,0.018926174496644244,0.013986013986009214,0.01919463087248312,549,1019516102.5953032,970474887.2040427,49041215.391260505,1989990989.799346
IWM,2008,2008-05-19,2008-05-20,-0.005407597674733089,0.005407597674733089,0.27868510968656063,0.0,0.0004054054054054568,0.01716216216216211,0.0030919171953669366,0.009929913207415637,0.018180421703271568,0.019403970598985562,0.943991423426321,3636913975.276,22.01440135001165,-0.00026910037985072854,0.0004054054054054568,0.014510739426341972,0.5392501167083843,-0.001767024602419509,0.0,0.010466222645099887,0.0021747995106702334,0.8279569892473035,0.012641022155770109,510,1006990298.3185942,954215987.3073426,52774311.01125157,1961206285.625937
SPY,2008,2008-05-19,2008-05-20,-0.005452631832520871,0.005452631832520871,0.42683514444253473,0.0,0.0016805896181022462,0.01400462172123271,0.005037862771008637,0.008206938158716686,0.012525120968851663,0.012774561569062561,1.1181226717139399,24091432746.492786,23.905122126544896,-0.0027337655198720334,-0.0016805896181022462,0.03571090087520204,0.25447737279148724,0.002671012787769489,1.0,0.008926716555093361,0.000491965966346708,0.947767008259719,0.009418682521440102,1204,3495525639.4309444,2635198872.679344,860326766.7516003,6130724512.110289
IWM,2008,2008-05-22,2008-05-23,-0.002870028700287075,0.002870028700287075,0.15746583561506433,0.0,0.005082417582417564,0.011950549450549514,0.008545952758966597,0.009707583347629499,0.01716418734811106,0.018226358048250228,0.6962490683757705,4351885429.776,22.193875020274845,-0.007157604955264851,-0.005082417582417564,-0.1782734432121552,0.6398502328010663,0.010279605263157854,1.0,0.01685855263157876,0.003152412280701844,0.8424657534246522,0.020010964912280618,507,1004364652.6673824,1780190252.6983597,-775825600.0309774,2784554905.365742
SPY,2008,2008-05-22,2008-05-23,-0.0032971974516950997,0.0032971974516950997,0.2569411947164276,0.0,0.000573778985989204,0.008391293543276536,0.008215882279575993,0.009289242492764813,0.012525120968851663,0.012832498328397834,0.6699570857754257,24276371596.325775,23.912769351950907,-0.00014330775886062241,-0.000573778985989204,-0.11435356722291906,0.37063888040706017,0.01014026587255823,1.0,0.011003228816902633,0.004386918280037566,0.7149528037383246,0.015390147096940273,1215,3110838748.7694697,5886928440.038472,-2776089691.2690024,8997767188.807941
IWM,2008,2008-05-23,2008-05-27,0.004016064257028162,0.004016064257028162,0.22067274562812675,1.0,0.010279605263157854,0.020010964912280618,0.009061431373150556,0.01002990507676581,0.01716418734811106,0.018199185611239697,1.1658556566899072,4382529518.776,22.200891910339035,-0.013120131201312168,-0.010279605263157854,-0.28904240071270637,0.6145512275408336,0.011310344827586194,1.0,0.012689655172413827,0.00206896551724145,0.8598130841121457,0.014758620689655274,509,713276021.0982064,1980012874.399523,-1266736853.3013167,2693288895.4977293
IWM,2008,2008-05-27,2008-05-28,0.005182760501909467,0.005182760501909467,0.2837518792316354,1.0,0.011310344827586194,0.014758620689655274,0.012860335021346174,0.010500010372916826,0.01716418734811106,0.01826511428204012,0.8598496619928515,4482677499.476,22.223486360981042,0.015371832156211074,0.011310344827586194,-0.1120816112262276,0.504595006705308,-0.0005427408412483903,0.0,0.0008141112618724744,0.010583446404341945,0.07142857142857283,0.011397557666214428,506,879755483.0784992,1382181199.8273263,-502425716.7488271,2261936682.9058256
SPY,2008,2008-05-27,2008-05-28,0.0036780180678488428,0.0036780180678488428,0.28063324734030703,1.0,0.00624093600346276,0.010667641277192108,0.00994770376256735,0.009708859803108863,0.012525120968851663,0.013106138002917137,0.8516996605239292,24622568038.48255,23.92692925926891,0.007410672823384701,0.00624093600346276,-0.07360403687200556,0.3424064969355073,0.0009341453033577807,1.0,0.005963943464309063,0.008406970013752457,0.41500100000000373,0.014370913478061558,1210,3309303430.91253,5121623836.700465,-1812320405.7879353,8430927267.612995
SPY,2008,2008-05-29,2008-05-30,0.003357150000000031,0.003357150000000031,0.2533191125099077,1.0,0.006253108378742489,0.013296851387304905,0.00834098632574762,0.009679387326661099,0.012739185073342391,0.013252651830085374,1.0437756662417494,24789264213.623333,23.933676501779463,0.005025103983666179,0.006253108378742489,-0.08610180713806768,0.35455187088134,-0.0008542393332793274,0.0,0.001922147063984081,0.003773040480009704,0.33750373436098713,0.005695187543993851,1202,3327339779.1480007,5461740225.564,-2134400446.4159994,8789080004.712002
SPY,2008,2008-05-30,2008-06-02,-0.0037050514981809,0.0037050514981809,0.29630731233624114,0.0,0.0008542393332793274,0.005695187543993851,0.008364114132689445,0.008480034419213923,0.012525120968851663,0.012504083915338925,0.4547012007434529,24291407978.65181,23.913388543642927,-0.0025000428571428923,0.0008542393332793274,-0.051778928051880085,0.34233052371943656,0.006650990393320733,1.0,0.013087334433421582,0.00021453908010382605,0.9838715140475752,0.013301873513525452,1170,3528953674.6044483,4786736740.609926,-1257783066.005478,8315690415.214375
IWM,2008,2008-06-02,2008-06-03,0.0037842951750237663,0.0037842951750237663,0.21678009570975942,1.0,0.008575639823127479,0.018893206485327572,0.009162297906548938,0.009826465129061728,0.016687348111053886,0.01745683875004119,1.1321874727843966,4573089577.026,22.243454869671464,-0.009106736306415009,-0.008575639823127479,-0.028892056525915123,0.8785432752360003,-0.0057896862797898185,0.0,0.005116466944930842,0.016291907903594915,0.23899371069183126,0.021408374848525695,471,1942765566.1952643,2074891528.7527728,-132125962.55750847,4017657094.948037
SPY,2008,2008-06-02,2008-06-03,0.0028798345376459533,0.0028798345376459533,0.22675895347667518,1.0,0.006650990393320733,0.013301873513525452,0.007026019129492398,0.00873760708073534,0.01254829472517827,0.012699981603779002,1.0600542786770157,24264130219.977215,23.9122649741159,-0.010331399629580407,-0.006650990393320733,-0.07982235586704794,0.37688676334999166,-0.008686338649971148,0.0,0.0022971428076707934,0.014860064288727992,0.1338879221288267,0.017157207096398907,1188,3604004733.44326,5540824770.666674,-1936820037.2234135,9144829504.109934
IWM,2008,2008-06-03,2008-06-04,-0.0028439869989166366,0.0028439869989166366,0.1582987526333464,0.0,0.0057896862797898185,0.021408374848525695,0.007316394737431961,0.009797348595464838,0.01802768432374484,0.017965946993302694,1.1875277192605398,4752592730.276,22.281956144030456,0.00202730098661974,0.0057896862797898185,-0.07420412688497424,0.8821658566482459,-0.00909955181311961,0.0,0.003938611978812845,0.017927475213907584,0.18012422360247754,0.021866087192720353,472,1919956521.6070733,2272618515.5970798,-352661993.99000645,4192575037.204153
SPY,2008,2008-06-03,2008-06-04,-0.002824237897725901,0.002824237897725901,0.21499468120988724,0.0,0.008686338649971148,0.017157207096398907,0.006897726093454076,0.008764756793287849,0.012952102215552659,0.013136315195485027,1.324665819560691,25307467892.633625,23.954365362746604,0.005831519330375068,0.008686338649971148,-0.11639885342900919,0.34375199930739003,-0.0023239434057504837,0.0,0.0017428468063075409,0.01060281068851432,0.1411708373603061,0.01234565749482185,1205,2876866219.8031855,5822626465.697203,-2945760245.894017,8699492685.50039
IWM,2008,2008-06-04,2008-06-05,0.0026917900403768957,0.0026917900403768957,0.14882003050476464,1.0,0.00909955181311961,0.021866087192720353,0.007522358550371983,0.009733506514716038,0.01802768432374484,0.018087551999868157,1.2129171334512348,4848294909.876,22.30189291510833,0.006229685807150442,0.00909955181311961,-0.0017220528441018298,0.5597918946338992,0.02281879194630876,1.0,0.02322147651006712,0.003355704697986628,0.8737373737373721,0.026577181208053746,469,1352843586.6523898,1361192606.6909862,-8349020.038596392,2714036193.343376
SPY,2008,2008-06-04,2008-06-05,0.004057368379731363,0.004057368379731363,0.31548553822809994,1.0,0.0023239434057504837,0.01234565749482185,0.006240560346180885,0.008470594148651806,0.012554008162245424,0.01286071115183047,0.9834036536593816,25735753753.260197,23.971147058655056,-0.0005068578610141206,0.0023239434057504837,-0.12434826027519304,0.3512344626695379,0.015875284804801826,1.0,0.016669050127448903,0.0018761365005609543,0.8988343154375531,0.018545186628009896,1204,2919543717.4166064,6119739923.505281,-3200196206.088675,9039283640.921888
IWM,2008,2008-06-05,2008-06-06,-0.006167979002624668,0.006167979002624668,0.34021139309858306,0.0,0.02281879194630876,0.026577181208053746,0.012992589811180337,0.010137222269736092,0.01802768432374484,0.018129842585363896,1.4742426553946306,5046979235.076,22.34205572998579,-0.025572005383580176,-0.02281879194630876,0.09482220286672292,0.399788067412868,0.023900699854747187,1.0,0.02416479598573884,0.0011884325894624403,0.9531250000000048,0.025353228575201208,476,1248143881.7782118,769578192.8856972,478565688.8925146,2017722074.663909
SPY,2008,2008-06-05,2008-06-06,-0.008737008159802606,0.008737008159802606,0.6787287101170303,0.0,0.015875284804801826,0.018545186628009896,0.01162263533773565,0.008827614140504344,0.012554008162245424,0.012872607316546433,1.4772323220071002,26020011533.61338,23.98213175329022,-0.01999706506311938,-0.015875284804801826,0.0170532069817957,0.2942111614246286,0.023360873736419707,1.0,0.02386242872384603,0.0017914725519567742,0.9301676367778603,0.025653901275802964,1191,4049551227.9690228,3605826585.6176023,443724642.3514204,7655377813.586625
SPY,2008,2008-06-06,2008-06-09,0.004182317332718677,0.004182317332718677,0.29848253795761737,1.0,0.023360873736419707,0.025653901275802964,0.018674100692771187,0.0114172727363832,0.012952102215552659,0.014011933030777631,1.9806747081565033,27397903300.202435,24.033732325522063,-0.03189377775176705,-0.023360873736419707,-0.12838514940589707,0.30716795725233886,-0.0017536606623290707,0.0,0.00467630421835219,0.010594746378819853,0.3062202032922455,0.015271050597172021,1200,2449137040.5577426,5966620949.162553,-3517483908.60481,8415757989.720295
IWM,2008,2008-06-09,2008-06-10,-0.009093376764386596,0.009093376764386596,0.4680067056171674,0.0,0.004593353147797741,0.021750878141042956,0.020002288967987922,0.012564954893095835,0.019602797892381868,0.019430013833658697,1.109580288510544,5468375802.626,22.42224748106645,0.0032467532467531646,0.004593353147797741,-0.13514938646681116,0.6583807188744466,-0.0017805780030131224,0.0,0.010409532940693134,0.00856047116833314,0.5487364620938637,0.01897000410902623,470,1430612778.6568375,2169660413.3516974,-739047634.69486,3600273192.008535
SPY,2008,2008-06-09,2008-06-10,-0.0069535722058838845,0.0069535722058838845,0.4815180583891294,0.0,0.0017536606623290707,0.015271050597172021,0.018756378553247206,0.011439957235161927,0.013219348494370613,0.014440937540632155,1.155204479530524,27897448940.81292,24.051801085780067,-0.002421322305005802,0.0017536606623290707,-0.1263556764844582,0.32938930500253166,-0.001990152605441997,0.0,0.002358605474439446,0.010540340687555716,0.18285257142856587,0.012898946161995226,1205,2832060142.425466,6357061175.532515,-3525001033.1070485,9189121317.957981
IWM,2008,2008-06-11,2008-06-12,0.007374426047029425,0.007374426047029425,0.3777034583827848,1.0,0.015479452054794507,0.019863013698630177,0.02065463924910524,0.012285623093545372,0.01952882228555665,0.019524380524882007,1.0171127274439224,5810962773.276,22.483012103767955,-0.01736395952966907,-0.015479452054794507,-0.41000317506024386,0.8510917416290993,-0.005248618784530534,0.0,0.00966850828729271,0.010635359116022203,0.476190476190471,0.0203038674033149,471,1281574620.0246456,3664087807.2246857,-2382513187.20004,4945662427.249331
SPY,2008,2008-06-11,2008-06-12,0.004927609303753799,0.004927609303753799,0.33145238334197363,1.0,0.01492975645414607,0.017136147553606384,0.019326573621069702,0.011484315215938231,0.01329936245041518,0.014866718573780094,1.2884939122079064,29411270801.798798,24.104643798432548,-0.01471237288932803,-0.01492975645414607,-0.19391795239514936,0.38773969831761473,-0.0011144798908850895,0.0,0.009435281897387071,0.008023788646785102,0.5404229207686295,0.017459070544172103,1208,2850271928.3015356,8553645339.525601,-5703373411.224066,11403917267.827137
IWM,2008,2008-06-12,2008-06-13,0.009025270758122872,0.009025270758122872,0.4662675092295194,1.0,0.005248618784530534,0.0203038674033149,0.012681242662687834,0.012305334022715789,0.01952882228555665,0.019356422181413886,1.0396872431130404,5943059633.476,22.505489927518518,0.0020871017114232338,-0.005248618784530534,-0.46346879271043173,0.8939231028436722,0.008944543828264706,1.0,0.00935736892803063,0.004953901197192745,0.6538461538461512,0.014311270125223504,476,1279107817.3043103,4033530490.6375327,-2754422673.3332224,5312638307.941843
SPY,2008,2008-06-12,2008-06-13,0.005355158170810448,0.005355158170810448,0.35406772317705215,1.0,0.0011144798908850895,0.017459070544172103,0.014725791781938983,0.0115258645080907,0.013653247617379082,0.015124671977322802,1.2787485463860355,29830284437.197865,24.11878997070075,0.003807637691389587,-0.0011144798908850895,-0.22005526117256546,0.4002825584480798,0.007250099981506164,1.0,0.009987467781127135,0.005548568551432598,0.6428581632623918,0.015536036332559594,1201,2688115770.538004,9252426803.217495,-6564311032.679491,11940542573.755499
IWM,2008,2008-06-13,2008-06-16,-0.004091653027823217,0.004091653027823217,0.2101608445339945,0.0,0.008944543828264706,0.014311270125223504,0.013074461845398132,0.013005860111201861,0.01952882228555665,0.019469150102132238,0.7328281201989327,6080008268.526,22.528271892878497,-0.018050541516245522,-0.008944543828264706,-0.1428429643505426,0.4957550165976234,-0.010408107367844588,0.0,0.0009586414680908817,0.01465351958367589,0.061403508771925956,0.015612161051766648,468,1072854097.8623655,1941340502.2144291,-868486404.3520637,3014194600.0767946
SPY,2008,2008-06-13,2008-06-16,-0.004406838240477495,0.004406838240477495,0.2890681316684119,0.0,0.007250099981506164,0.015536036332559594,0.010263130724268755,0.01153542072781717,0.014187767599647134,0.015244981226545407,1.095030364956499,30306657478.37615,24.134633244085393,-0.012644083584471888,-0.007250099981506164,-0.1172700251759436,0.37614413946668773,-0.005016547288457129,0.0,0.0006639321136718834,0.010180671113670048,0.06122235177751327,0.01084460322734191,1192,3922804555.913791,7476867041.401662,-3554062485.4878707,11399671597.315453
IWM,2008,2008-06-16,2008-06-17,0.004472756844673409,0.004472756844673409,0.23205642738750226,1.0,0.010408107367844588,0.015612161051766648,0.013455203078970352,0.013025798765293875,0.019416508903828206,0.01927443637320384,0.8040663297967287,6090206075.6,22.529947756453677,0.006273867975995717,0.010408107367844588,-0.10798645420801622,0.6978833822367627,-0.0052624477128592195,0.0,0.0020240183510997767,0.007556335177438922,0.2112676056338082,0.009580353528538766,521,1796296927.529224,2453956687.0293856,-657659759.5001616,4250253614.5586095
SPY,2008,2008-06-16,2008-06-17,0.0061661236487153825,0.0061661236487153825,0.40189006713639086,1.0,0.005016547288457129,0.01084460322734191,0.010180108299944078,0.011531005312095192,0.014187767599647134,0.015342811761064907,0.7643629028439701,30115634379.71228,24.128310288460547,0.0005876019355535167,0.005016547288457129,-0.09411503218396075,0.36071966998281185,-0.010943313076506977,0.0,0.00036468955604540554,0.012402509033212605,0.02856457142855488,0.012767198589258115,1285,4014483897.94291,6848817796.8299265,-2834333898.8870163,10863301694.772837
IWM,2008,2008-06-17,2008-06-18,-0.005290287574606589,0.005290287574606589,0.27995517426314787,0.0,0.0052624477128592195,0.009580353528538766,0.01282718867837853,0.013026719935615319,0.019416508903828206,0.018896909437486974,0.49341277445864024,5903004493.65,22.498727294453193,0.0008132285172133269,0.0052624477128592195,-0.08212918956368255,0.6352573475663232,0.0027273966998500043,1.0,0.011455066139369974,0.002181917359880048,0.8399999999999967,0.013636983499249966,491,1632559001.1269674,2117367976.1812181,-484808975.0542507,3749926977.3081856
SPY,2008,2008-06-17,2008-06-18,-0.00649114814901508,0.00649114814901508,0.4246982756010934,0.0,0.010943313076506977,0.012767198589258115,0.010165790274261045,0.011483388515157593,0.013836393495793506,0.015284140581517277,0.9227258962488712,30230210445.41032,24.132107607189244,0.004844667249347956,0.010943313076506977,-0.12963044225605652,0.35654454070553254,0.003266775510182174,1.0,0.007275929805094283,0.006162313369035388,0.5414345990628726,0.013438243174129658,1164,3429830474.579108,7348586024.111307,-3918755549.532199,10778416498.690414
IWM,2008,2008-06-19,2008-06-20,-0.02142663411988066,0.02142663411988066,1.1685929110031856,0.0,0.00682687056253406,0.014746040415073708,0.009819841586563427,0.012831180295642317,0.018931605297176902,0.018335413400280547,0.7789112536205607,5949895302.9,22.506639460197874,-0.008341309995897772,-0.00682687056253406,-0.035542129533451046,0.6432919517582544,-0.005681818181818121,0.0,0.0042960088691795795,0.017876940133037866,0.1937499999999977,0.022172949002217415,492,1808023906.2968338,2019495855.8629775,-211471949.56614375,3827519762.159811
SPY,2008,2008-06-19,2008-06-20,-0.011754218297191033,0.011754218297191033,0.7940856638933921,0.0,0.0020127022890512603,0.01297059320032468,0.008368014786229498,0.011057362505681149,0.013370058343827554,0.014802204386312991,0.9701224083522947,31030211265.08623,24.158227123797516,-0.001266279329608988,-0.0020127022890512603,-0.2118674323098519,0.3840613675976602,0.009485049969438442,1.0,0.012195084679165635,0.0018819633207456388,0.8663098029673906,0.01407704799991124,1183,2671607095.2736387,9245898280.0397,-6574291184.766061,11917505375.31334
IWM,2008,2008-06-20,2008-06-23,0.0048229295852282306,0.0048229295852282306,0.25396334028872786,1.0,0.005681818181818121,0.022172949002217415,0.010063890924736401,0.013258693307579209,0.019416508903828206,0.018990652665637098,1.1419637336475943,6171433873.65,22.54319704229704,-0.01586655817738003,0.005681818181818121,-0.15864931801887702,0.5487627114464743,-0.014125068568293986,0.0,0.000959956116291627,0.014536478332419112,0.061946902654855085,0.015496434448710853,494,1203779505.3818114,2182873280.63498,-979093775.2531688,3386652786.0167913
SPY,2008,2008-06-20,2008-06-23,0.0038759233336993493,0.0038759233336993493,0.24888550184777547,1.0,0.009485049969438442,0.01407704799991124,0.009183820374314295,0.011855682202154287,0.013757645587020449,0.015573118180543757,1.0232163571063444,31741798466.81891,24.180900212910082,-0.021127778918728968,-0.009485049969438442,-0.08793090805165565,0.1717302561152203,-0.004845173891897314,0.0,0.001059883444920251,0.00582927567050584,0.1538480135473976,0.00688915911542609,1192,1329971008.9422407,4121056171.3222785,-2791085162.380038,5451027180.264519
IWM,2008,2008-06-23,2008-06-24,-0.004033940742801612,0.004033940742801612,0.21489669421747806,0.0,0.014125068568293986,0.015496434448710853,0.009241469733314522,0.013093763683405455,0.018931605297176902,0.018771534655247953,0.8185483589720569,6201062990.65,22.547986564406408,0.009370263194157236,0.014125068568293986,-0.27204647785598446,0.5771210541561524,0.012569832402234526,1.0,0.013826815642458024,0.004050279329609108,0.7734374999999917,0.017877094972067055,503,945893332.2416005,2632870677.8110304,-1686977345.5694299,3578764010.052631
SPY,2008,2008-06-23,2008-06-24,-0.0030429365471951186,0.0030429365471951186,0.2008281664218434,0.0,0.004845173891897314,0.00688915911542609,0.008890546150600899,0.011596440727802595,0.013370058343827554,0.015151941091785762,0.5152676928000507,31578662155.32326,24.175747481207235,0.0009880300807413311,0.004845173891897314,-0.08538813225769558,0.15980740087871045,-0.0010682868889364538,0.0,0.006562388251147189,0.010606630814041118,0.38222266666667093,0.01716901906518842,1153,1175030470.8146393,3871473451.454468,-2696442980.6398287,5046503922.269107
IWM,2008,2008-06-24,2008-06-25,0.0035360678925036026,0.0035360678925036026,0.18784941400210023,1.0,0.012569832402234526,0.017877094972067055,0.010044055151975314,0.013049037989820269,0.018931605297176902,0.018823949551762073,0.9442989483164909,6369534470.15,22.574792222250785,-0.0165530671859786,-0.012569832402234526,-0.18642445083222728,0.41774742574421997,0.007751937984496138,1.0,0.01620859760394633,0.0012684989429175841,0.9274193548387073,0.017477096546863916,505,736709831.2197905,1924146796.874446,-1187436965.6546555,2660856628.0942364
SPY,2008,2008-06-24,2008-06-25,0.004039934384634014,0.004039934384634014,0.2610826171281544,1.0,0.0010682868889364538,0.01716901906518842,0.009159608778300528,0.011373363715976014,0.013757645587020449,0.01547377772244018,1.2479620118566224,32165037768.38874,24.194145916016325,-0.001977900387475917,0.0010682868889364538,-0.08900621297182107,0.1642818242270367,0.0006832447564284472,1.0,0.012754274121209441,0.0036440631366226883,0.7777784979460511,0.01639833725783221,1188,1210621439.5312798,4073509641.391156,-2862888201.8598766,5284131080.922436
IWM,2008,2008-06-25,2008-06-26,-0.00965034965034961,0.00965034965034961,0.5015456964729811,0.0,0.007751937984496138,0.017477096546863916,0.013352848836828692,0.013303682376456653,0.018931605297176902,0.0192412171377678,0.9231703425313921,6585767515.95,22.60817672054325,-0.011315417256011262,-0.007751937984496138,-0.13939386867199693,0.33689270488530065,0.016240643976839553,1.0,0.0169467589323542,0.001977121875441412,0.8955223880596973,0.018923880807795557,501,650340709.9857525,1568356322.2083902,-918015612.2226378,2218697032.194143
SPY,2008,2008-06-25,2008-06-26,-0.00940741232694653,0.00940741232694653,0.6032373931159893,0.0,0.0006832447564284472,0.01639833725783221,0.010120233560245752,0.011377126913415943,0.013757645587020449,0.015594875971386757,1.191943574509806,32799467223.860138,24.21367810902959,-0.004725939405047175,-0.0006832447564284472,-0.08581196529570201,0.1868076633519838,0.017921504744960348,1.0,0.01907026779894405,0.006509848774075566,0.745511371869909,0.025580116573019597,1194,1656302544.0739446,4470889287.205346,-2814586743.1314015,6127191831.279291
SPY,2008,2008-06-27,2008-06-30,0.00282286523032127,0.00282286523032127,0.1683312329587059,1.0,0.005846585639589841,0.014187714485404753,0.012290720576807908,0.012350478135484847,0.014729382541288388,0.0167697056613003,0.9632253385798577,34602352601.52537,24.267187510962323,-0.005458917740276625,-0.005846585639589841,-0.020994309830875513,0.05354628072524688,0.0007037610501505753,1.0,0.007975643193178783,0.004613308347902967,0.6335430847558452,0.012588951541081665,1152,563187387.3808144,1289639898.7744393,-726452511.3936249,1852827286.155254
IWM,2008,2008-06-30,2008-07-01,-0.01086169442433016,0.01086169442433016,0.5452946351036397,0.0,0.011311569301260094,0.01847079037800676,0.014456865313556036,0.014006902989728844,0.018697335592901158,0.019918946061638337,0.9878835562549131,7120238262.8,22.686207025686798,0.009325681492109106,0.011311569301260094,-0.2208830980809824,0.3502002618338362,-0.01171303074670571,0.0,0.009956076134699732,0.014055636896046941,0.4146341463414589,0.024011713030746715,473,460384508.69492143,2033124795.2569375,-1572740286.562016,2493509303.951859
SPY,2008,2008-06-30,2008-07-01,-0.011408079119985537,0.011408079119985537,0.6887383158387835,0.0,0.0007037610501505753,0.012588951541081665,0.012916986814604098,0.012406873235818577,0.014729382541288388,0.016563735249856323,0.854682910556039,35001156036.57273,24.278646927506724,-0.003528612903070716,-0.0007037610501505753,-0.03086153142472814,0.07210864066273959,-0.01470129658634134,0.0,0.004663270739723391,0.015412614971844985,0.23228219201488395,0.0200758857115685,1123,721848253.2485995,1802037530.173102,-1080189276.9245024,2523885783.4217014
IWM,2008,2008-07-01,2008-07-02,-0.0027496382054992274,0.0027496382054992274,0.13726214126210215,0.0,0.01171303074670571,0.024011713030746715,0.013940472803980518,0.014034120135076057,0.018697335592901158,0.020032021795789938,1.284231804656877,7317344296.5,22.71351329806683,-0.0007241129616220032,-0.01171303074670571,-0.22871567722021172,0.3576112406424919,0.0290233638078653,1.0,0.02989406472210132,0.0038455957045422373,0.8860215053763421,0.03373966042664349,499,471586607.9260881,2145177964.1535392,-1673591356.227451,2616764572.079627
SPY,2008,2008-07-01,2008-07-02,0.003193550272879264,0.003193550272879264,0.1912792648121428,1.0,0.01470129658634134,0.0200758857115685,0.01343332313406084,0.012499051113318397,0.014729382541288388,0.016695747320106445,1.3629821654297567,35617933630.47137,24.29611510162804,0.0031255039117323857,0.01470129658634134,-0.0354142460860363,0.08360248543500642,-0.020265495316860505,0.0,0.002872979424728861,0.022051371646553464,0.11526797293587672,0.0249243510712823,1193,858182755.4504431,2119565022.1160645,-1261382266.6656213,2977747777.566508
IWM,2008,2008-07-02,2008-07-03,0.0031385443132567747,0.0031385443132567747,0.15217796058898456,1.0,0.0290233638078653,0.03373966042664349,0.01498054647778866,0.015203615620235955,0.018697335592901158,0.020624171207903275,1.8045170264502002,7497213541.45,22.737797260648456,-0.031693198263386346,-0.0290233638078653,-0.12156051808220464,0.198791078579773,-0.01191895113230057,0.0,0.0008939213349226094,0.020113230035756935,0.0425531914893653,0.02100715137067954,533,289507001.9880715,1200872164.2596536,-911365162.2715821,1490379166.247725
