target,n_test,baseline_mae,extended_mae,mae_improvement_pct
next_rth_range,1761,0.005806288058221811,0.005732841329276885,1.2649515182238296
next_max_excursion,1761,0.005423920723634426,0.005351989894693167,1.3261777339005796
next_abs_oc,1761,0.005591187864922999,0.00555512476308314,0.6449989288699297
